title,contents,author,comments
인프피분들 궁금합니다!!,"['1. 귀엽다, 예쁘다는 말을 한다.', '2. 난 원래 남이 삐지면 귀찮아서 냅두는데 너가 삐지는건 안 귀찮다고 말한다.', '3. 매일 연락하다가 며칠 연락 안했더니 기다려졌다고 말함', '4. 항상 칼답', '5. 매일 하루종일 연락함', '', '호감으로 봐도 되나요....? 인프피 확실한 호감 신호 뭐가 있을까요..??']",비마이린,"['제기준 극호입니다 카톡 999 쌓여있지만 관심있는 사람에게 오는 카톡은 칼답이고 칼답이 너무 관심 들키나해서 천천히 보내려고 해도 그게 안됩니다 ㅋㅋㅋㅋ', '낯간지러운 말 진짜 못 하는 사람이라 자기한테 예쁘다는 말 들으면 기분 좋냐고 물어봐서 당황했는데 이런건 왜 물어보는걸까요?ㅋㅋㅋㅠㅠ', '부담스럽게 느꼈을까봐??? 예쁘다 했을때 기분 좋냐고 물어보셨나여?', '아무한테나 들어도>>무슨 의미로 한말인진 모르겠지만 예쁘다했는데 내가 이런말했을때 어떻게 느낀걸까 아무 느낌 없는걸까 하고 본인혼자 엄청 생각한게 아닐까 추측해봅니다', '요즘 인프피가 부담스러우면 그만두는게 맞는 것 같아서 엄청 고민 중인데 어렵네요ㅠㅠ 제가 주로 치대고 인프피는 부끄러워하는 쪽인데 인프피가 스스로 용기를 낼 때까지 기다려주는게 나을까요??', '인프피가 예쁘다하고 글내용처럼 하신거라면 상대가 좋은데 상대도 자기를 좋아할까 두들겨보고 염탐하고 관찰하고 그러는거 같아요 치대는거 너무 좋은데 8ㅅ8 자주만나시나요?', '삐빅- 호감입니다!', '이성에게 귀엽다는 얘기 잘 안 합니다..\n오해 살까봐 ㅜㅠ....', '꺄악 인프피는 어쩔 때 호감이 더 커지나요??ㅋㅋㅋ']"
처음으로 저에대한 얘기를 해보는데,"['저는 이래저래 남의 눈치를 많이 보고 남이 저를 어떻게 판단하는지를 실시간 확인하는거 같아요', '주변에서도 그러지 말라고 하고 이게 나쁜건가 했는데 고쳐지지도 않고 어느정도 나이가 들면서 이모습도 나라고 인정하게 된 느낌? 밝은 모습도 우울한 모습도 다 나인데 그게 나쁘다고 하면 제자신을 부정하는거 같달까', '', '그리고 연애하면서 느낀건데', '저는 연애하는 상대방에게 많이 맞춰주는 사람이였어요 만나기전에는 제가 하고싶은대로 하고 까불까불하다가 만나면 상대방이 싫은건 안하고 귀찮지 않게 하려고 하는편인데 그러다 누르고 누른게 터지긴하더라고요 터지는것도 사실 상대방한테 어떻게 하면 잘 전달할수 있을까 나쁜감정 갈등을 적게 전달할수 있을까 그런 생각들을 해요', '', '전남친이 저한테 너는 너를 너무 안챙겨 배려심많고 좋은사람인데 이성적으론 잘 모르겠다라고 했었는데 상처를 받긴했어도 그게 제 정체성? 인거 같긴해요 ㅋㅋㅋ', '본인이 생각한적 없는 착함이라며 말랑콩떡 같아서 이 험한 세상 어떻게 살아갈꺼냐는 얘기도 들었으나 저 스스로는 착하지만도 않고 나쁜면도 있는데!! 저는 화낼때 제가 사자인줄 알지만 다들 치와와가 화내는 느낌으로 봅니다 ㅋㅋㅋㅋㅋ', '', '최근에 든 생각인데 남이 저를 귀엽게 볼때 행복해요', '만만하게(x)', '귀여워죽겠네(o)', '', 'ㅎㅅㅎ이래도 저래도 저인데 뭐어쩌겠어요', '저는 제가 좋아요', '저에 대한 글을 써보고 싶었습니다 ㅎㅅㅎ']",인프x대장,[]
조금 긴 생각을 해봤어요,"['사실 연애, 사랑에 대해 크게 관심도 없고 혼자만의 시간도 사랑하던 저였기에 누군가와의 사랑에 대해 깊게 생각한 적이 없었어요. 하지만 올 해 들어 유독 사랑을 간절히 바라고 있고, 누군가의 관심 애정을 갈구하는 듯한? 행동을 하고 있었네요.. 23년 초에 조금 구석진 촌으로 이사를 와서(반강제적) 지내고 있는데 문화생활도, 친구들도.. 전부 멀어져버렸네요. 혼자만의 시간도 잘 없구요..ㅎㅎ 우울증이 걸린 건 아닐까 생각도 드네요.. 급격하게 감소하는 체중, 너무 많은 생각들.. 좋아하는 사람에 대한 집착..(마음으로는 집착하지만 절대 상대방 불편하게 티내진 않습니다 ㅎㅎ)', '저를 정신 번쩍 차리게 하는 무언가가 있으면 좋겠어요. 과거를 그리워 한 적이 잘 없는데 유난히도 요즘은 행복했던 과거들만 생각이 나네요.']",진infp,"['운동을 해보시는건 어떠세요?! 배우고 싶은 운동이 있다면 운동을 추천합니다 에)테니스 댄스 요가 폴댄스 등등', '몰입할 대상의 부재일 때 흔히 겪는 것 같아요ㅎㅎ', '저도 촌구석으로 부모님하고 이사왔는데, 뭔가 더 스스로 돌아보게 되는거 같아요ㅠ 왜 혼자만의 시간이 없어지셨나요?\n이게 원해서 혼자였다가 강제로 혼자가 되어서 그런 생각이 드신걸까요? 저는 혼자만의 시간이 늘어났다 생각하거든요ㅠ\n그리고 동물을 키우니까 진짜 더 좋아요! 주는 사랑의 500배로 돌려주는 우리 강아지들..ㅠㅠ 사람한테 더 집착 안하게 돼요']"
엔프피 금사식?,['우리 엔프피들 금사식 많을까요?'],ENFP 사탕,"['사바사인거 같아요.\n\n근데 그건있어요. 맨날 지루하고 똑같으면 식는거같긴해요..ㅋㅋ', '예쁘고 잘생기면 안식어요 ㅋㅋ', '관계가 루즈하다 느끼면 식는것같아여 ㅋㅎㅋㅎㅎㅋㅎ', '오늘 헤어진 엔프피 완존 금사빠 금사식이던데윸ㅋㅋㅋㅋㅋㅋㅋ']"
enfp 분 들 앞에 나가서 춤 추라고 하면 추실 수 있겠습니까?ㅋㅋ,"['저는 enfp 남자이지만 앞에 나가서 춤추라고 하면 긴장도 되고 추기 싫으면서도 추고 싶기도 하거든요', '', '예전에는 학교 축제 열면 아이돌 춤도 추고 친한 애들끼리 있으면 서로 좋아하는 남자 아이돌 있으면', '따라해서 춤추고 그랬습니다', '', '앞에 나가 춤을 보여주면 뭔가 희열감,만족감,뿌듯함을 느끼곤 했죠', '', '그런데 이젠 29 살이고 누가 앞에 나가 추라고 하면 겉으론 엄청 뻘쭘하기도 하고 추기 싫은 느낌이 들면서도..', '', '속으로는 ""과연 아이돌 되면 어떤 느낌일까.. 춤 잘 추고 노래 잘 불러서 커버 영상 올리면 멋있겠다""라는 상상을 합니다', '', '쉽게 말하자면 겉으로 보여주기 보단 속으로 많은 생각한다고 할까요', '', '다른 enfp 분 들께선 회식자리나 길거리에서 춤추라고 하면 추실 수 있으신가요? ㅋㅋㅋ', '', '저 같은 enfp분도 계실 듯 ㅋㅋ', '', '', '']",행복 드림 ENFP 4w3,"['ㅋㅋ재밌네요 역시 엔뿌삐!! 누가 봐도 엔프피그자체인 분을 봤는데 회식자리에서 다들 어색해서 먹기만하니깐 갑자기 혼자 노래를 부르세요 ㅋㅋ 저는 절대할 수 없는 행동이라 너무 신기하고 재밌고 좋았어요. 엠비티해보라고해서 시켰는데 내향나와서 구라치지말라 했더니 자긴 외향인게 싫대요 ㅋㅋ 보통 싫은모습이 본인모습맞다고 해줬더니 시무룩 ㅎㅎ 저는 엔프피가 저랑 달라서 젤 신기하고 재밌어요.', '댓글 넘 공감가요\n엔프피만의 특유의 해맑음과 텐션이 있는거 같아요 ㅎㅎ', '그 분 찐 enfp이시네요 저는 나이 먹어서 그런지 조심스러워 지고 덜 나서는 편이거든요', '와 남들앞에서 춤추거나 노래하는 상황 너무 제 악몽 단골 레파토리인데....', '직업이 아닌 이상 춤추기 꺼려 하시더라구요', '네!!!!!!!!!!!!!!!!!! 저는 쌉가능!!!!!\n회식때 제가 거의 분위기 메이커에요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '찐 enfp이시군요 저는 학창시절 때 그랬는데 요즘은 덜 그러거나 안 그러네요 ㅎ', '거의 이어지고 있는거 같아요 저는 ㅎㅎ\n회사에서도 좀 밝게 지내려고 하기도하고..\n근데 좀 차분해진건 있는거같아요..친구들이랑 만날때빼고는..ㅋ;;ㅠ', '앜ㅋㅋㅋㅋ 제 엔프피 남자친구도 저랑 있을 때엔 수시로 춤춰요\n근데 30대라 그런지 (?) 처음보는 사람이라거나 남들 앞에서는 멍석 깔아주면 못 출 듯 해요 ㅋㅋㅋㅋ', '저는 나이 먹어서 텐션이 떨어진건지 눈치 잘 살피는 민감형이라서 그런지\n극 e 처럼 못 할 거 같더라구요 ㅋㅋ\n4w3 경우 내향성이 강하게 보일 때도 있다고 해서 ㅋ\n\n옛날에 잘 했는데 이젠 용기도 안 나고 부끄럽고 이불킥 하고 싶어지네요\n분명 enfp infp 성향 공감 되는데 예민한 enfp 같아요\n\n앞에 나가서 이유 없이 춤추는 사람 보면 이런 표정이 나옵니다\n적응하면 같이 춤추는 타입', '엔프피 늘 신나있고 춤 자동생성이던데요. 그냥 하고싶은대로 살아요~', '이유 없이 갑자기 충동적으로 실행할 때가 있곤 하더라구요\n저도 옛날에 그랬는데 요즘은 덜한 거 같아요 살짝 이불킥 하고 싶더라구요']"
인프피 친구 부모님 돌아가셨을때.. 어떤 위로가 좋을까요?,"['만나자고 기분전환 시켜주겠다고 하면 엔프제인 저라면 고마울거같고 좋을거같은데', '내향적인 편인 인프피는 불편할까요...?', '', '집안에 일이 있는건 알았는데 워낙 티를 안내고 씩씩한 친구라 전혀 몰랐는데 어머님이 아팠던거같더라구요', '심적으로 힘들텐데 도움 되고 싶고 그런데,', '', '', '내향적인 분들은 오히려 연락 안하는게 나을까요?', '(그래도 평소에 저보다 더 약속은 많은편이라', '엄청 내향적인 사람은 아닌거같아요)']",긍정Enfj,"['위로보단 같이 있어주는게 나은것 같아요\n위로한다고 힘내라 이런말 하면\n의도는 알아도\n기분이 나쁘더라구요\n어떤 위로도 안통할거예요', '일단 혹시 만날래 라고 말꺼내는것\n자체는 좋은것 같습니다', '맞아요 저도 힘내 라는 말은 뭔가 잘안쓰는말이라…\n일단 말을 아끼긴해야겠네용..', '기분전환이요..??? 절대 아닙니다;;손절당할 수도 있는일이에요. 상중인거면 방문하시고 말은 조심이요.', '상끝나구 고향인데 고향에서 올라와서 일할때 물어볼 생각이었어요.\n기분전환하러 가자! 이런느낌은 아니고 심적으로 힘든때니 혹시 술친구가 필요하거나 여행이라도 가고싶음 말하라고 얘기하고 싶었거든요.', '먼저 연락온다면 모를까 최소 49일은 지나고가 좋아요. 안부 물으며 자연스럽게 만나서 인프피가 말하지 않는다면 먼저 말하지 않으면 좋을 거 같아요. 의도적인 전환은 좋아하지 않아서 전환하는 것을 못 참으시는 분들은 만나기에 좋은 시기는 아닌듯요', '아하 그렇군요..! 의도적인 기분전환은 좋아하지않는다… 기억해야겠네요', '괜찮아?란 말은 금물이요. 당연히 안 괜찮은데 괜찮냐고 물어보면 좋은 의도인건 알겠지만 굳이 왜 물어보나 싶을 수도 있고요. 그리고 왠만하면 이 사건에 대해선 언급하지 말고 아무 일도 없었단 듯이 그냥 편하게 대해주세요. 가끔가다 요즘은 그냥 어떻게 지내? 여기까지만.. 그냥 공간을 좀 주고 필요한 거 있음 언제든지 연락하란 말이라든지라도 충분할 것 같아요. 이런건 시간이 약입니다...', '당연히 저도 괜찮냐 힘내라 이런말은 전혀 안보낼생각이에요~\n원래 힘든사람한테 괜찮냐고 하는거 싫어하는데, 심지어 부모님 돌아가셨는데 괜찮아 하는건 좀 사이코패스느낌인걸요 ㅠㅠ;\n\n전 그런게 아니라 이친구가 지방에서 타지에 와서 같이 일하는 입장이라, 힘들텐데 기분전환하려고 맛있는거 사줄까 부를까.. 이게 부담스러울까. 저라면 타지에 만날사람없이 혼자있는것보다는 밖에서 술이나 한잔하고 그러면 더 조금이라도 힘낼거같아서 그거에 대해 물어본거였어요~', '아하 타지에서 온 친구였군요! 제 위 댓글에도 언급했듯이 필요할때 부담갖지 말고 언제든지 연락달라는게 최선인것 같아요! 물론 본글엔 이 친구가 내향형이지만 그래도 사람들 많이 만나고 일정은 많아서 사람들과 같이 시간 보내는걸 좋아하는것 같은데 그래도 한편으론 타지에서 와서 외로울 수도 있으니까 어떻게 하는게 좋을지가 질문이였던거 같은데 아무래도 내향형이다 보니 평소에 사람들 많이 만나고 일정 많아도 거기에서 오는 번아웃이 올 수 있거든요. 그래서 혼자 시간 보내는걸 힘든 시간인만큼 더 선호할 수도 있지만 그 바운더리가 뭔지 애매할땐 그냥 그 친구 좋을때 연락 달라는 것 만으로도 충분한거 같아요!', '그렇군요. 혼자시간보내는걸 선호할수있으니 그냥 놔두는게 젤 좋다..\n그게 맞는거같긴하네요. 감사합니다 답변!!', '넵넵! 하지만 그냥 놔두기 이전에 너가 원한다면 스페이스는 주지만 그래도 내가 적어도 널 관심 밖으로 외면하지 않고 신경은 쓰고 있단 걸 표현하기 위해서 너 좋을때 언제든지 꼭 얘기하고 싶은거나 필요한거 있으면 편하게 알려달라고 미리 말해놓는게 좋은거 같아요! 그래도 적어도 그 친구가 님이 자기를 신경 써주고 있단걸 알 수는 있으니까요!', '엔팁은 이런일이있고, 친구들이 나오라고 술한잔 하자 연락오면 어떨거같나요? 저라면 고마운데(나가고 안나가는거랑 상관 없이)\n인프피 글들 보니 부담인거같은데, 엔팁은 어때요~?', '저는 개인적으로 너무 좋을것 같습니다! 오히려 전 친구들이 저 힘들까봐 아무 말 없이 냅두면 ""어 나는 얘한테 관심 밖이구나 ㅜㅜ"" 하고 오해 할 가능성도 있을 것 같은데요? 제 답변은 혹시 모를 인프피를 향한 조심스런 답변이였지만 저 같으면 지속적으로 관심 가져주고 자주 만나주고 같이 시간보내주고 하면 위로가 되고 아주 좋은 친구로 남을것 같아요.\n저는 아무튼 그렇지만 유형 따라 그걸 부담스러워 할 사람도 있을테니 가만히 냅두더라도 그 이전에 미리 그래도 내가 널 신경 써 주고 있다란걸 적어도 표현을 하고 편할때 연락해달라라고 알려주는게 최선 아닐까란 답변을 한 거였어요.', '저도 딱 이렇거든요! 역시 같은 e라서 그런가 ㅠㅠ 저라도 연락이 오면 진짜 너무 반갑고 고마울거같고,, 연락없으면 님처럼 그렇게 생각할거같더라구요…!!\n근데 i분들은 정말 다른가봐요\n아님 인프피는 다를까요?\nI분들중에서도 고맙게 느껴질 사람도 있는지 궁금하네요…', '아 제가 위에 댓글 남기고 나서 댓글을 바로 약간 또 수정했거든요? 그 글을 여기서 더 디테일하게 말하자면 전 아무튼 이렇지만 인프피를 향한 조심스런 제 추측성 답변이였다 보니까 저렇게 쓴거였는데 그래도 사람인지라 누군가의 관심은 필요할거란 말이예요. 그래서 제가 인프피가 아니라 특정 유형에 대해서 잘 모를땐 모두에게 써도 기분 상하지 않게 먹힐 만한 방법을 써요. 예를 들면 인프피는 내향이라 이런 일이 있을 땐 혼자 있게 스페이스를 주는게 좋을 수도 있겠지만 또 관심을 바랄진 모르는 일이기 때문에 가만히 냅두더라도 이 전에 ""필요할때 연락해""라고 하면 적당히 스페이스도 주면서 한편으론 관심을 주는 행동이기도 하니까요. 이건 꼭 내향이 아닌 외향이라도 기분 안 나쁠 것 같은데요? 내가 외향이라도 이런 말 들었을 때 친구가 나한테 충분히 관심을 주는구나란게 느껴져서 자기 편할때 만나서 얘기 할 수도 있을거 같아서 기분 좋을것 같고요.\n\n그리고 예외의 경우의 예시로 제 사촌동생은 얼마전에 엄마를 잃었는데 (저한텐 이모죠) 걔는 엔프피라 똑같은 e인 외향인데 저랑 반대로 뭔가 가만히 냅두는걸 더 선호하더라고요? 그래서 이것도 외향 내향을 떠나서 사바사이기 때문에 i 중에서도 물론 제가 선호하는 관심을 바라는 사람들도 물론 있겠죠? 솔직히 사바사라 구분하기 어려울땐 저 위에 방법을 쓰는게 최선이라고 저는 생각합니다!', '아하 그렇군요 ㅠㅠ 사바사인가보네요. 타지에서 일하러 서울에온친구라 좀더 신경이 쓰이기도 해서… 글써봤는데 좋은걸 안거같아요. 님말대로 누구던 적당히 거리두고 필요할때 연락하라고만 해야겠어요.\n사실 필요할때연락하라고했는데 또 약속잡자고 연락할까해서 올린거였거든용! 무튼 이리 길게 답변 넘 감사합니다!!']"
20대 연애 때는 다들 이런 생각 하나봐요,"['소설 읽는데 되게 와닿네요...', '', '저도 20대 초반에 연애하면서 상대방한테 이런 말 들은 적 있거든요..', '사실은 상대가 그만큼 날 사랑한다기보다는 그 사람이 원하는대로 조종하려는 욕심이 드러나는 순간인데...', '', '암튼 소설 읽으면서 제 20대 때 연애 생각도 나고, 그러면서 성장하는구나~ 싶어서', '카페에 연애관련 고민들 올리시는 분들도 한 번쯤 읽어보면 좋을 듯 해요', '', '']",잇팁넘버원,[]
심심한 인프피 무물이요!,['ㅎ ㅡ ㅎ'],catt,"['오늘 하루는 행복하셨나요?', '이 따뜻한 댓글은 뭐죵 ㅎㅎ 그럭저럭 평소랑 비슷했어요', 'ㅎㅎ 다행이네여! 행복하지 않았다면, 아직 남은 하루의 끝을 소소한 행복으로나마 채우시길 바란다고 말씀드리려했습니당 ㅎㅎ', '왕 감사합니다 ㅎㅎ ignite님도 행복하세요', '좋은 아이디어를 떠올려야 할 때 찾는곳은 어디인가요??!', '음...일단 아이디어를 떠올려야 한다는 강박감을 버려야한다고 생각해요 이건 사람마다 차이가 있겠지만 저는 스트레스 없는 쫓기지 않는 상황에서 좋은 아이디어가 떠오르더라구요. 특별하기보다는 자연속에서 산책할때나 아이디어의 주제와 관련있는 장소요', 'ㅎㅎ 이번에 5년다이어리에서 나온 질문이라 해봤어요...! 생각보다 더 따뜻한 답변이 나와서 놀랐네요 :)\n저란 사람은... 인터넷. 이렇게 써놨는데...', '인터넷 ㅋㅋ 인티제님 너무 귀여우시네요 ㅋㅋ', '뭐 이런걸 물어봤어 싶었는데\ncatt님 답변을 보니까 저런 감성적인 답변을 생각하고 설정된 질문이었던것 같아요 ㅎㅎ...\n내년에는 저도 감성을 넣어서 써볼수있길...!! 강박을 버릴것 정말 인상깊었어요 :)', '귀여우셔요 ㅎㅎ 오히려 뭔가를 떠올리려 하면 더 결과가 안나오더라구요 인티제님도 스트레스 받지 마시고 편안하게 하고싶은 거 하시면 좋은 아이디어 떠오르실거에요 ㅎㅎ', '동족 반갑습니다. 축축 쳐지구 텐션 떨어질 때 어떻게 하시나요? 텐션 올리는 방법있으신지 궁금해요.', '오오 ㅎㅎ 저는 운동이요 몸이 피곤할수록 잡생각도 많아지더라구요', '역시 운동이군요ㅜㅜ감사합니다^^', '가끔 친구만나는 것도 꽤 도움이 되긴해요 ㅎㅎ 근데 사람좋아하는데 동시에 사람만났을 때 피로도도 꽤 높아서요 ㅋㅋ 꼭 운동이렇게 정하고 꾸준히하기보다 취미생활이니까 수시로 바꿔가며 하는 것도 좋은 거 같아요 귀찮으면 쉬기도 하구요', '인프피 반가워요!! 운동이나 학원처럼 규칙적으로 하는 취미 생활 있나요?!!', '반가워요 ㅎㅎ 저는 영어공부는 짧은시간이라도 꾸준히하려고 노력하는 편이고 운동은 좀 쉬어가는 타이밍에는 가볍에 헬스장 다니다가 배우고싶은 것 있으면 그때그때 하는 편이에요 수영 댄스 등 취미니까 스트레스 안받고 하고싶은거요!', '최근에 카페알바에서 관심있는 인프피 분이 생겼는데, 내일 그 분 생일이신데 소소한 간식 직접 주는게 나을까요? 아니면 카톡 기프티콘이 좋을까요!\n알바 제외하고는 접점이 아예 없는데 카톡은 조금 갑작스러울까요?!ㅜ', '평소에 아예 연락도 안하셨나요?', '네!', '시그널이 없어서 좀 갑작스러울수도 있을 것 같긴한데 기프티콘 주면서 슬슬 연락이어가보는 것 괜찮을 것 같아요 너무 부담스럽지 않게 천천히요', '연락만 하고 아직 한번도 만난적없긴한데 연락은 10~20분이내로 무조건 답 오고요 자기가 먼저 만나자고 해서 조만간 만나기로 한 상태구요 티키타가 잘되고 장난도 저에게 되게 많이 치는데 플러팅인가요?.. 가끔 제가 답 안해도 뭐 출근한다고 얘기 남겨주고 그러던데 어떠신가요?... 어떨땐 엔프피가 된다고도 하더라구요..', '네 님이 엄청 맘에 든 것 같아요 근데 인프피보단 엔프피신 것 같아요 ㅋㅋㅋ 만나서 배려심있고 리드 잘해주시면 꽃길 걸으시겠네요 ㅎㅎ', '한다리 건너 아는사이인데 갑자기 이렇게 빠질수도 있는건가요?ㅋㅋㅋㅋㅋㅋ 어떤부분이 마음에 들어서 그런걸까요.. 급 소개받은 느낌으로 연락 주고받기 시작한거라..', '일단 외모 아닐까요 ㅋㅋ 거기다 카톡해보니 나쁘지않은것같고 확실히 인프피는 아니실것같아요 인프피는 초반에 저렇게 플러팅하기 힘들어요 한눈에 반하는 타입도 아니구요 ㅋㅋ', '위에 내용 토대로 보시면 그 받기 힘든 e,infp 간택 받은게 거~의 확실하신가요?', '네 우선 만나면 다를 수도 있지만 만나기전부터 엄청 적극적이신거 보면 확실해요', '오호.. 만나서는 어떨거같으세요?? 좀 뚝딱 거릴려나 아니면 연락처럼 스무스하게 장난도 치고 하려나요.. 4일정도 뒤에 만나는데 저도 괜찮은 사람이라 생각들ㅇ어서 기대되네여 ㅋㅋㅋㅋ', '혹시 mbti가 뭐에요?', '잇팁이요!', 'mbti가 다 맞진 않지만 쉽진 않을것같긴하네요 잇팁이면 ㅋㅋ 일단 님한테 엄청 호감있는 거 보면 오히려 만났을 때는 엄청 뚝딱거릴 확률이 높아요 ㅎㅎ 인프피라면 그래도 얘기 잘 들어주고 편하게 해주면 카톡이랑 비슷할수도 있어요 ㅎㅎ', 'p,j왔다갔다해서 뭐 잇팁 잇티제이긴한데 그건 별 차이없으니까..뭐.. 만나서 봐야겠죠!', '저는 대체적으로 처음에는 st들이 엄청 끌리긴했는데 서로 맞춰나가는데 힘들긴했어요 ㅎㅎ 맞아요 만나서 편하게 얘기해보고 아니면 말면돼죠 ㅎㅎ 화이팅요 ㅎㅎ', '늦은밤 감사해여!! 좋은밤 되세요!!']"
강해보이는 첫인상이 뭐죠??,"['ㅋㅋㅋㅋㅋㅋ 오늘 대화하다가', '제 첫인상이', '', '강해보이고, 목표 지향적 같이 보인다는데요', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 무슨 뜻이죠…?', '', '제가 나쁜 뜻이냐고 물어봤는데', '이목구비가 뚜렷해서 그렇다던데요 ㅋㅋㅋ 뭔 말이죠..??']",파워enfpp,"['강렬한 인상이었다는 이야기 아닐까요?', '눈빛...아닐까요', 'ㅗㅜㅑ..', '무서워요..']"
엔프피분들 봐주세요ㅠ.. 전남친 프사..,"['엔프피랑은 헤어진지 한달됐어요', '서로 안맞다고 생각하고 끝냈는데, 엔프피가 먼저 그만하자고 했구요.. 제가 몇번이고 잡았는데 잡히지도 않았어요', '그리고나서 일주일동안 두번 엔프피한테 연락이 왔었는데 제가 차갑게구니까 연락 안하더라구요', '이제 딱 한달됐는데 갑자기 프로필사진이 바꼈는데', '저랑 여행갔을때 제가 찍어준 사진이더라구요', '배경사진도 바꿨던데 그건 제가 모르는 건물들이랑 숲? 나온 그런 사진이었어요', '무튼.. 잘나온사진이면 의미부여 안할텐데, 잘나온것도 아니고 컵들고 서로 장난친다고 웃으면서 찍어줬던건데', '그거 엔프피가 귀엽다고 예전에 스토리에도 올렸었거든요', '저도 비슷하게 찍힌거있으니까 올리라고 하더라구요', '포즈가 똑같은 서로 찍어준 사진이에요ㅠ', '왜 저 사진을 프로필로 한건지.. 이것도 의미부여일까요?', '엔프피분들 어떻게 생각하시나요?']",RiRii,"['후폭풍 왔나보네요', '한달지났는데 후폭풍이 왔을까요?', '미련낭낭이요..ㅎㅎ', '붙잡아도 안붙잡아지고 한달이나 지났는데두요..?', '엔프피 충동적이라 미련 엄청 많더라구요 뒤늦게 찔러보기 장난아니엿어요', '근데 엔프피는 시간 지나면 정리 된다던데.. 한달이나 지나서요', '1년지나도 저러는사람 있습니다.\n깔끔하게 포기했다가 그 뒤에 후폭풍이 씨게 와요', '음.. 후폭풍이 와서 저럴 확률이 높을까요?\n아니면 다른 여자가 생겨서 사진 바꿔올린건지 싶기도 하더라구요', '다른여자 생겼는데 굳이 쓰니님이 찍어주신 사진을 하진 않을것같아요', '그렇군요 그럼 엔프피 입장에서 미련없거나 후폭풍 없으면 프사를 하더라도 관련 없는 사진으로 올릴까요?', '네 아예 관련없는 사진으로 하죠ㅎㅎ', '아아 글쿤여ㅎㅎ.. 전 엔프피들은 신경안쓰이면 자기가 하고싶은 사진 막 올릴줄 알았어요', '엔프피들이 감정이 충실한 MBTI이기 때문에 지금 자신의 감정에 솔직한 편이에요.\n만약 이런사진으로 했는데도 아무 표시없으면 다시 뚱해져서 다른사진으로 바꿀수도..? 있을것같아요', '지금 보니까 하루전에 다른사람이 찍어준 제가 처음보는 사진 올렸다가 다음날 제가 찍어준걸로 바꿨네요~']"
