title,contents,author,comments
istj같은 짤 찾았어요 ㅋㅋㅋ,['거북이 물 갈아 줘라 ㅋㅋㅋㅋ'],성냥,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋ', '""미리보기 방지""', 'ㅋㅋㅋ']"
잇티제한테 우울해서 꽃 샀다고 했더니,"['어떻게 말하려나 궁금해서 해봤거등요ㅋㅋㅋ', '다정한 말투로 ""그래서 꽃 보고 기분이 좀 나아졌어?"" 라는데 극 T도 아니고 F아닌것이 딱 중간의 대답이라 벙쪘어요ㅋㅋㅋ 근데 저는 이 대답이 더 설렙디다!', '', '제가 설레하니까 씨익 웃네요', '다 계획인건가? 요물....', '', '', '', '', '+왜 이 대답이 설레는지 생각해봤는데여!', '이런 질문의 기본적인 대답이', 'F들은 ""왜 우울했어?ㅠㅠ누구야!"" 이렇게 대답하고', 'T들은 ""그래? 무슨 꽃 샀어?"" 라고 한다 잖아요?!', '', '제 잇티제는 어떤 꽃인지 알고 싶은것도 아니고 당장 왜 뭐때문에 우울한지 굳이 들춰서 궁금한것도 아니였어요!', '', '꽃을 사서 현재 제 기분이 나아졌으면 그럼 다행이라고 생각한거 같아요! 지금 내 기분이 그에겐 제일 중요한거죠!', '역시 플러팅의 장인....']",삐뚤어진 잇프제,"['반은 진심 + 반은 계획이지 않을까요? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ\n너무 진심이 없어도 문제고, 너무 계획적이여도 거부감이 드니까 딱 그 중도를 지켜서 대답하는 것 같아요. 그리고 isfj분들도 그런 중간지점에 큰 매력을 느끼는 것 같구요,,', '진심반 계획반이 진짜 맞는거 같아요! 순간적으로 잔머리도 잘쓰고 하는 말마다 심쿵하게 만들어서 들이댄다거나 부담을 싫어하는 잇프제 입장에서는 진짜 사람 홀리게 만들어요ㅋㅋㅋㅋ잇티제 한테 넌 여우야! 하면 훗! 이래요ㅋㅋㅋ본인도 알고있다는거겠죠', '네, 아마 스스로도 잘 알고 있을겁니다!? ㅋㅋ 거짓말은 못하겠네요.\n아무쪼록 자기 잘난척과는 별개로 ㅋㅋ 상대방이 좋아하고 즐거워하고 행복해한다면 그걸로도 충분히 만족하기 때문에 잘 기억해뒀다가 더 좋은 것만 해주고 싶어하는 맘과 그 맘으로부터 우러나오는 모든 행동, 말은 진짜입니다 :) 저도 제 isfj연인의 반응을 보면서 사는게 하루 일과예요! 😁', '아! 연인이 잇프제시구나! 잇티제가 잇프제 놀리는게 반응이 재밌나바여!ㅠㅠ저도 맨날 당해요ㅋㅋㅋㅋ진심으로 좋아해서 나한테 그러는걸 너무나도 잘알기에 저도 어느순간 받아주는게 당연하고 그게 또 소소하게 많이 행복하더라구요! 그렇게 좋아하는 내모습을 보고 또 그러는군용?! 더 많이 반응해줘야겠네요ㅋㅋㅋ두분도 예쁘게 만나시는거 같아 기분이 좋네용~', '우와....잇프제님 글 중 10년 넘게 만난 자 보고 저도 저히 잇티제를 이해하고 존중하며 사랑해보려고 결심을 하게 됐어요 아직 저히 잇티제는 완전 사랑꾼 느낌은 아닌데 부럽네요ㅠㅠ\n그렇게 사랑을 잘 지켜내신 잇프제님 대단해요!!', '우와 제 글 보시고 잘지내려구 결심하셨다니!! 감동 입니다ㅠㅠ 표현이 서툴러서 그렇지 그것도 기다리다 보면 언젠가 잇티제가 고마워하고 표현 잘 해주실거예요! 예쁜 사랑하시구 잇티제의 내사람 자리를 꼭 차지하세요~!', '네에!! 무슨 말인지 알 것 같아요 잇티제도 스스로 점점 학습하고 성장하긴 하더라구요 인고의 시간이 필요할 뿐...🔥', '맞아욬ㅋㅋㅋ인고의 시간이 정확한 말이네요!', '같은 잇티제 맞죠 ..? 제 잇티제남자친구는 쓸데없는거 묻지말래요 ㅎㅎㅎㄹ', 'ㅋㅋㅋㅋ가끔 피곤하거나 텐션 낮아 있을땐 이런게 대체 왜 궁금한건지 이해를 못할때가 있죠 제 잇티제는 F성향이 살짝 높아서 그런거 같아요!', '인터넷에서 본건데 잇티제가 t중에서는 가장 f라고...', '맞아요!! 내사람한테는 F인게 맞는것 같숩니다! 얼마전에 잇티제한테 울고싶다고 했더니 바로 전화와서는 ""우리 자기 왜 울쩍할까나~ㅠㅠ"" 이러드라고요 허허', '맞아요 내 사람 아니면 감성적인면 보기가 힘들어요', '하나 배웠다...', '앜ㅋㅋㅋ유용하게 쓰시길 바랍니당', '헐 너무 설레이는 대답인데요??? 저도 저런 대답이 최고인거 같아요!!', '마쟈유 F식 답변은 좀 부담스럽고 T식 답변은 마상인데 진짜 적당했어요! 생각지도 못한 답변에 벙쪄서 진짜 위로받는 느낌이였습니당!ㅠㅠ']"
Istj의 친구 사귀는 단계,"['지극히 제 경우이긴 하지만....', '', '1. 친목만을 위한 새 집단에 있는 경우는 없으므로, 그 집단의 본연의 목적(일, 스터디 등) 만 열심히 한다', '', '2. Istj는 사람들이 귀찮고 쓸데없는 사담 친목타임 아껴서 할일이나 하고 각자 집가면 좋겠다고 생각하는데,', '은근 사람들은(특히 여자들) istj를 좋아하고 친해지고 싶어한다 (아직도 의문임 왜??)', '', '3.그러나 istj의 그럴 시간에 일하자 태도 & 바싹 건조된 말투에 대부분 그냥 거리를 두고 지낸다', '', '4.오~래 보다보면 istj는 함께한 시간의 가치를 중시하는지라 조금씩 장벽이 허물어져 주변 사람들의 친목 분위기에 흡수된다. 근데 이러는 경우보단 5번이 더 많다', '', '5.3을 참지못한 ExFx에게 강제로 분양되어 친목 써클에 끌려간다. 3&5단계를 n번 반복한다', '6. 한번 장벽이 허물어지면 말랑한 속살이 슬슬 나오는 istj라 이젠 ‘내 사람들’이 된 그 집단/ 혹은 그 사람을 아끼고 챙기기 시작한다.', '', '7. “언니 첫인상은 무서웠는데 알고보니 귀엽다“ 를 n번째 듣는다. 끝.']",시토 ISTJ,"['ㅋㅋㅋㅋㅋㅋ... 짤이 재밌네요. 그럼 남자의 경우도 마찬가지인가요??', '남자는 제가 남자인적이 없어 모르겠습니다ㅋㅋㅋㅋ 잇티제 여자와 잇티제 남자는 닭 소보듯인 관계라,,,', '넵!', '왜냐면 잇티제는 나에게 밀려오라 - 하는 아우라를 풍기기 때믄이에요', '전하 소신은 그런적이 없사옵니다ㅜ 억울하옵니다ㅠ', 'ㅋㅋㅋㅋㅋㅋㅋㅋ', '2번 공감해요..ㅋㅋㅋ따뜻함과 냉정함이 공존해서 그런가 모르겠네용', '진짜 나같으면 나랑 친구 굳이 안할거 같은데... ㅋㅋㅋㅋㅋ', '저는 기질적으로 웃음이많았어가지고..초반에 낙천적이고 유쾌한사람(으.로.만.!) 오해많이받아요ㅋㅋ\n그것도 저의모습은 맞는데 ㅋㅋ 다들 저랑 친해지고나서는 너 단순하게 웃긴앤줄만 알았는데 되게 진중하고 계획적으로 사는구나 이런말하더라구요ㅋㅋㅋ', '오~~ 그러시군요! 저도 뭔가 비슷해요’ e 비율이 큰 차이가 안나서 그런가 되게 말을 가감없이 쎄게 하는 편이라 그런거에 즐거워하는(?) 사람들이 있더라구요ㅋㅋㅋ 웃기다는 말도 많이 듣고 (왜..?)... 뭔가 잇티젯님은 겉모습은 엔팁같은 그런 느낌인가봐요 ㅋㅋ', '1번부터 터지네요ㅋㅋㅋㅋ\n목적 없는 친목 따위ㅋㅋㅋ', '진짜 왜하는거에요 그런거....세상 그런 낭비가 없는데....', ""잇티제 기준에서 일 다 끝냈을 때 오는 그런 희열감 있죠? 보람도 있고.\n누가 알아주지 않아도 나 혼자 그냥 느껴지는 뿌듯함.\n물론 잇티제는 애초에 이런 감정, 감각 자체가 크지는 않지만요.\n\n어떠한 유형들은 '사람'과 친해졌을 때 그 뿌듯함을 느껴요ㅎ\n시간 낭비가 아니라 행복의 과정인 거죠🙂"", '우와.... 그렇게 비유해 말씀해주시니 찰떡같이 와닿고 너무 소중하겠구나 싶은데\n\n사람과 친해졌을때 왜 뿌듯하지?\n란 생각에 참 사람이 이렇게 다르구나 싶어요ㅋㅋㅋㅋㅋㅋㅋ', '다른 유형과 비유해서 설명하기가 제 장기입니다ㅎㅎ\n저도 잇티제가 그냥 위에서 하라는 대로 군말없이 따르는 게 너무 신기하고 부러워요.\n전 납득이 가지 않으면 설명을 부탁하니까..^^', '그러게욬ㅋㅋㅋㅋ 아르테님은 엠비티아이 박사신가요? 뭔가 다른 유형도 속속들이 아시는거 같아요 신기방기.... 뭐 납득이 안가도 내가 덤터기 쓰거나 너무 비효율적인거 아니면 그냥 하는 편....어차피 지 책임일건데 뭐... 이런 느낌ㅋㅋ', '시토님이 엣팁님을 보며 다른 유형도 어느 정도 이해가 가능하듯,\n타 유형의 특성까지 알게 되면 더 설명이 원활해지더라고요ㅎ\n엣팁 기준으로 치자면 오늘 하루 아무런 걱정, 생각없이(단 1초도 의식하지 않았어야 함) 놀았으면\n그게 잇티제의 업무 완료와 비슷한 것이고요ㅎ', '뭔가 저는 제 근접한 친한 이들만 그 느낌이 와닿는데ㅋㅋㅋㅋㅋ 아 아르테님은 내향인 분양er셔서 친한 이들이 전 유형 다 있으신가요?? 급 궁금합니다', '저는 제 최대 장점이... 모든 사람과 친해질 수 있고 이것저것 다 물어볼 수 있는 능력이라서,\nmbti 이론 공부 다 끝나고 실전에 들어갔을 때 각 단톡방에 들어가서\n대답봇(?) 해줄 수 있는 친구들을 2명씩 뽑아뒀어요ㅋㅋㅋ 진짜 꼬치꼬치 캐물어요...^^;;\n물론 그 친구들도 소개팅하고 그럴 때 저한테 물어보고요ㅎㅎ', '아르테님 대답봇 친구분들 수가 제 업무단톡 포함 단톡방 총인원수보다 훨씬 많네요...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '함께한 시간에 가치를 둔다는게 꽤 오랜 시간 친하게 지냈던 잇티제 친구를 생각나게 하는 말이네요..ㅎㅎ\n그 항목만 빼면 인티제와 거의 똑같은 루트인듯...ㅋㅋㅋ다른게 있다면 함께한 시간이 잇티제만큼 중요하지는 않은 듯 해요.\n잇티제들 참 좋은 친구예요.', '약간 오래 보고 오래 곁에 있을수록 좀 흐린눈하며 관대해지게 되는거 같아요ㅋㅋㅋㅋ 손절도 잘 안함 손절할 정도로 안맞는 사이였으면 애초에 친구가 안되기 때문에....', '사실 그 친구의 잘못은 아니었는데, (친구모임중 둘이 좀 더 가까운 사이였음) 제가 정신적으로 많이 힘들었던 시기에 친구모임 단톡방이 너무 괴로워서 탈출하면서 처음으로(알고 지낸지 12년?쯤) 연락 끊었었거든요. (각자 취업하고도 한두달에 한 번씩은 만나고 일상 나누던 사이) 그게 그 친구에게 참 큰 상처였겠다 새삼 생각하게 되네요 ㅎㅎ,, 서로 애틋한 자매같은 사이였는데, 그 뒤로는 제가 멘탈을 좀 추스르고 나서 자초지종과 함께 사과를 했지만 사이를 이어붙이긴 어려웠어요. 그 친구가 먼저 (사이가 나빠지기 전)결혼할 때 제가 냈던 축의금(50만원이 넘는 돈이었어요)만큼 축의금을 들고 제 결혼식에 왔었는데, 지나간 시간을 되돌리긴 어렵다는 걸 알았고, 성격상 받은 만큼은 갚아야 하니 그만큼 들고온 걸 알았으면서도 참 고맙고 반가웠어요... 시토님이 쓰신 글을 보고 오랜만에 그 친구가 생각나네요.', '그 친구분의 마음과 입장에 1000% 공감이 가고 이입이 되네요... 축의금 들고 오신것까지요ㅜㅜ 맘아프네요......축하드립니다 잇티제를 공감하게 하셨습니다ㅠㅠ 친구붕껜 그 12년이 부정당하고 먼지처럼 사라져버린 느낌이었을거 같네요ㅠㅠ', '저도 그게 너무 마음 아팠어요... A4용지 세 장이 넘는 편지로 구구절절 그때 내가 너무 아팠고, 내 아픔에 매몰되어서 너에게 얼마나 상처가 될지 알면서도 내가 죽을 것 같아서 그랬다고 미안하다고 설명했지만, 시간을 갖자는 말을 마지막으로 사이가 스러졌거든요. (이후 1년쯤 지나 제 결혼식때문에 연락을 주고 받고, 결혼식에 옴)\n\n제 목숨같이 여기던 친구였어요. 부담이 될까봐 한번도 그렇게 말한 적은 없지만. 서로 힘든 시절 지날 때 대신 울어주고 어깨를 빌려주던, 친자매보다 더 친한 사이였는데, 제 손으로 끊어낸 모양이 되어버렸네요..ㅎㅎ', '넘 슬프지만 ㅠㅠ 스윗님도 어떤 나쁜 의도가 아니라 본인이 너무 힘들어 살려고 하신 행동이니ㅠㅠ 인연이 아니었나봐요..... 저도 그런 친구 있었다가 시간이 좀 지나고 다시 화해해 다시 친하게 지냈지만 절대 예전 같지 않네요. 사람 인연이란게 그런가봐요', '그냥 스쳐지나갈 수도 있는 상관없는 사람의 댓글을 구구절절 읽고 공감해주시고 따뜻하게 대답해주셔서 정말 감사합니다, 시토님:) 쓸쓸한 마음에 온기가 전해졌어요. 즐거운 저녁 보내세요!', '스윗님두요\U0001fa77', '잇티제 너무 귀여워요...진짜 와랄랄라하고 싶은 매력이 있어요. 츤츤 거리면서 챙길거 다챙겨주고 똑똑하고 차분하고 생활력강하고❤️제기준 최고에요.', '아악..... 저도 여자 동생들한테 둘러싸여 귀여움을 잔뜩 받은 집단이 있었는데 은근 좋더라구요 E의 귀염둥이가 되는것,,', '시토님은 여기서 댓글로만 봐도 귀여우신데 실제로는 더 귀염폭발 하실거 같아요ㅋㅋ 게다가 유머센스도 있으셔서 더 E들이 좋아하지 않을까 싶습니다. 일단 저는 시토님 너무 좋거든요ㅋㅋ😚', '앗 역시 플러팅 장인 엔팁.... ㅋㅋㅋㅋㅋㅋ 저 지금 헤벌쭉하고 있다구요 책임지세여!!!!', '제대로 들어갔나요?! 판사님 저는 사실만 말했을뿐입니다.😉👍💕', '어우 노드님 주변 내향인 여성분들의 심장에 애도를....여자깨나 울리실 팔자십니다ㅋㅋㅋㅋㅋㅋ', '와... 저 중에 하나도 난 아닌데??? 라고 할수있는게 없어요!!! 세상엨 ㅋㅋㅋㅋㅋ 제 20년 절친도 저렇게 친해졌거든요 ㅋㅋㅋ', '저도...esfj의 간택을 받아......여기까지...', '케헤헥 파티에 데려가주마ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
infp에서 istj,['오늘 심심해서 검사를 해보니 인프피에서 잇티제로 바꼈네요;ㅎㅎ'],infpimda,"['도대체 어떤 일을 겪으신 건가요..??', '모루겠어요 하도 주변에서 너는 T같다 그래서 아니다 나는 F다 라고 고집했는데 해보니 티가 나오네요^^;', '부러워서요ㅋㅋㅋ', '인프피가 싫은신가보네요 ㅎㅎ 전 아무생각이 없는데ㅎㅎ 하도 주변에서 에프아닌것 같다 넌 티다 그래서 해봤어요', '나자신인데 그래도 싫다고 하는건 좀 그렇고ㅋ 가끔 불편할때가 있긴 하죠', '아하 그럴수도 있겠네요 ㅎㅎ 암튼 제가 약간 현실주의더라고요 ㅎㅎㅎㅎ그래서 저렇게 나온것 같습니다']"
엣티제남 신기해용..,"['', '', '엣티제 남자분이 길에서 연락처 물어보셔서', '몇번 만나다가 세번째 데이트하는 날에 고백받았어요 !', '', '처음 약속 잡고 만나는 날부터', '질문 폭탄에 엄청 적극적으로 표현하시더니', '고백도 정말 빨리 하시더라고요 ,,, 😮', '', '사실 저는 그렇게까지 마음이 아직은 크지 않아서', '조금 놀라긴 했지만,', '좋은 분인것 같아 사귀기로 했어요 ㅎㅎ', '', '엣티제남자분들은 완전 직진에 불도저에..', '표현 장난 아니다 라는걸 많이 보긴 했지만', '이렇게 느껴보니 정말 말그대로 엄청나네요 ㅋㅋㅋㅋㅋ', '', '근데 좀 걱정인건,,', '이렇게 단기간에 마음이 바로 생기는게 가능한가 싶어요', '원래 엣티제님들은 은근 이성볼때 보는 포인트들이 많다고 봤었거든요 ! 다 일반화 하는것도 웃기긴 하지만요', '', '정말 다정하고 스윗하고 센스있어서', '놀라는 포인트가 있지만 외형적 모습이 제 개인적인 타입은 아니라 저는 확 끌리진 않거든요 ,,', '그래서 신기하게 느껴지기도 하는 것 같아요', '', '엣티제 남자분들이랑 연애하면 다들 이런 느낌이신가용 ?', 'ㅎㅎ 저를 좋아해주는 모습이 고맙기도 하고 솔직함이 순수해서 웃기기도 하고 그러네요 !', '']",ixfp맹구,[]
애니어그램 테스트 해봤어요 5w6??,"['5w6 나오네요 INTJ 분들이 많이 나오는 타입이라고 들었는데 맞나요?', '질문이 많아서 눈 빠지는줄 알았어요 ㅎㅎ']",Iris istj,"['5w6이 나오셨으나,1w9,3w4 또한 충분히 고려해볼만합니다', '오홋? 제가 애니어그램은 잘 해석할줄 모르긴 하는데 1w9, 3w4 들과 어떤 비슷한 성향이 있는걸까요???']"
의도치않은 디스에 익숙해진 잇티제,"['남자친구가 사진보내면 왜케 해피하죠 ? 제가 남자친구 많이 사랑하나봐요 😍', '남친 눈이 - - 이로케 생겨서 사진찍으면 가끔 눈감았거나 실눈뜬것처럼 나와서 ㅋㅋㅋㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 눈뜨고 찍은 사진에 왜 실눈떠? 하는 나나 눈뜬거야~~ 하는 남자친구나ㅋㅋㅋ 나의 의도치않은 디스에 익숙해진 남자친궄ㅋㅋㅋ 뜬금 카톡 올려보다가 웃겨서 캡쳐했어여']",레이니데이 esfp,"['디스도 티키타카 맞아야 하는거쥬~~ㅋㅋㅋㅋㅋㅋ', 'ㅋㅋㅋㅋ 잘맞는건가여 ㅋㅋㅋ 😃👏🏻', 'ㅋㅋㅋ서로 재미있어할거같은데여~', '😍 예잉 ~']"
Istj 남성분들은 썸탈때 다툼? 이 있으면 마음이 식는편인가요??,"['제가 entp라 거의 정반대의 성격인데', '썸타고 있는데 다툼? 좀 상기된 대화가 있어서 제가', '마지막 카톡 읽고 답을 안한 상황인데', '보통 이러면 istj들은 상대방을 좋아해도 마음이 식나요?']",마룽entp,"['근데 엠비티아이 배제하고 사귀는 사이도 아닌데 그렇게 싸우면 아 벌써 안맞네 할거같아요', '아마 엔팁빼고 그럴걸요 ㅎㅎ ; ;;', '남자는 아니지만 피곤하고 싸울일 자체를 안만들듯 생각만해도 에너지 후달림 특히나 나이들수록 정리하게되죠 열정도 없어지고', '경험상 싸우면 많이 식어요', '저는 썸 때 싸워도 이성적으로 잘 싸울 줄 아는 사람이면 오히려 + 요인이예여\n싸우는 방법이 또 연애할 때 엄청 중요하기 때문이져', '전 연애할 때도 싸우면 마음이 조금씩 식더라고요ᅲᅲ']"
저 estj 헌터인가요(왜 엣티제들만 나를 좋아하는가),"['최근 썸남 3연타 엣티제입니다...', '', '근데 저 갠적으로 엣티제 이성 안좋아해요;;', '아주 옛날에도 엣티제 사귀다가 도저히 좋아하는 마음이 안생겨서 한달만에 헤어져버렸는데...', '', '최근 3썸남 중 1번타자', '진짜 인간적으로 여러모로 괜찮다 여겨서 옆에두고 노력하면 언젠가 설레겠지 하고 진짜 거의 열번가까이 만났는데 안설레...', '그래서 관두자했거든요', '', '2번타자는', '엣티제라는 말만듣고 제가 도망쳤어요 미안;;', '근데 과모립보단 진짜로, 1번타자랑 너무 비슷한 향기가 나서...', '그냥 기회를 안주고싶었어요', '', '3번타자도 엣티제네요', '근데 제가 몇마디만 나눠보고 바로 알았거든요 얘 엣티제구나', '그런데 아니나다를까 엣티제래...', '근데 나한테 이성적으로 호감이 있대...', '', '아니 저도 엣티제 좋아해요', '근데 친구로 좋아요', '이상하게 엣티제에게 설레지가 않아요', '', '그나마 3번타자를 지켜보고있는 이유는 비쥬얼이 나쁘지 않아서...', '', '근데,', '전 엣티제 이성과 만나면 아무리 말을 많이 섞고 시간을 함께 보내도 설레지가 않아요', '', '이유가 뭘까 고민해봤는데 그들은 재미가 없어요.........', '예능을 자꾸 다큐로 받아..', '안그래도 힘든세상 재미라도 있어야 하자나요', '', '그나저나 엣티제들은 왜 저를 자꾸 좋아해줄까요', '이유가 뭐지....', '카페에 활동하는 엣티제 몇 없을거같긴 하지만 엣티제님들', '인팁이 좋으시던가요??', '', '전 nf나 nt 남자를 만나고 싶은데', '정말 대한민국에 널린게 엣티제인겅가...']",변종인팁 7w8,"['어디서 봤는데\n엣티제랑 인팁이랑 엠벼 궁합이 좋다던데\n그걸까요', '인팁 독립적이라서 좋아할거에요']"
이주전에 ISTJ 남자친구한테 잠수이별 당한 엔팁이에오,"['안녕하세여 여러분 !', '이주 전에 남자친구랑 싸웠는데 남친이 삼일 넘게 잠수 중이라고 올렸었다 지웠는데 어제 술 먹고 연락해서 싸웠습니다 ....', '전 상황은 제가 전남자친구한테 서운한 걸 말했는데 남자친구가 삼일동안 보내는 톡 다 읽씹하다가 4일 째 되는 날 제 친구랑 제 인스타 차단을 하고 차단한 걸 제가 확인하고 화나서 카톡으로 잠수이별이 뭐냐 나잇값해라 라고 보낸 후 또 차단이 풀리더니 계정을 비공계로 바꾸더라구요 그러고 끝났었는데 어제 카톡으로 이유가 뭔지 궁금하다 라고 보내니 전남자친구는 잠수이별 아니었는데 너 혼자 단정 짓고 막말해놓고 이제와서 뭔 얘기를 하냐, 내가 바쁘다고 하지 않았냐 넌 내 상황 이해 못 해주냐, 생각 해 본 적 있냐, 연락하려 했다, 차단 기능이 있는 줄 몰랐다 할 줄 모른다 내가 왜 차단 하겠냐 그리고 너 같으면 나잇값해라 이따위 말을 들었는데 변명하고 싶겠냐 하면서 핑계만 대더라구요', '제 친구들은 이걸 보면서 가스라이팅 하는거 같다 + 너무 핑계만 댄다 라고 생각하고 저도 같은 생각인데', '너무 궁금한게 그냥 인정하면 되는건데 굳이 저렇게 티나는 변명을 하는 심리와 이유가 뭘까요 알려주세요 ISTJ 님들 ㅠㅠ']",엔팁이entp,"['드럽게 책임감없네', 'ㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 속 시원합니다', '방구 뀐 놈이 성내는거고 적반하장도 유분수죠 개노답', '다 핑계 맞겠죵?', '전 인스타 안하는데 sns에 차단 기능이 없을리가… 본문 글로만 보면 가스라이팅으로 님 이상한 사람 만드네요\n서운한거 얘기했다고 3일동안 읽씹하는게 비정상이죠', '불건강 어장충이 말이 참 기네요;', '어장충 ㅋㅌㅌㅋㅋ', '미성숙하게 행동해놓고 혀가 기네요 잠수는 정말 상대에 대한 예의1도 없는 행동 입니다', '그쵸 !', '적반하장이네요\n나잇값 하란소리 들으니 좀 뜨끔한듯요\n찌질한데 버리세요\n엔팁 자존심 지키시죠 ㅋㅋ', '에이 떠나가는 사람 잡지 않습니다 단지 이유가 너무 궁금했어요 ㅋㅋㅋㅋ']"
