title,contents,author,comments
istp 여자의 호감을 사는법이 뭔가요?,"['아는 분 와이프가 istp인데', '이분이 아내가 너무 애한테만 관심이고', '자기는 뒷전인거 같아서 서운해 하신거 같아요', '', '뭐 이분이 연애할때는 그냥 외모랑 조용한 모습에 꽃히신거 같은데', '결혼하고나서도 좀 어색한거 같고', '여튼 원만한 결혼 생활을 위해 노력이 필요할거 같아서요', '', '알콩달콩한 결혼 생활을 위해', '어떤 노력이 필요할까요??']",솔리더스 iNtP,"['자연스럽게 외모 눈치센스느낌이 끌리는게 아니고선 호감을 만들긴 힘든거같아여 왜 간택당한다하자나요', '결혼생활 말하는거 아닌가욤?!', '애기한테 꽂혀있다자나요 딱히 방법없을거같아서요', '근데 본인의 아기니깐 꽂혔다기보단 집중하는거 같아서요\n결혼생활에 호감을 산다는건 어떤의미인지 잘 모르겠어서 답글 달았네요 ㅋㅋㅋ', '애기만신경써서 서운한사람들 은근있던데 근데 잇팁이면 힘들듯 이게 잇팁이 간택한사람같으면 결혼이구 애기고 그냥쭉 좋을텐데 그냥 미지근한상태로 결혼한거면 불타지 않을거같아요', '그치만 아이가 많이 어리고 그러면 사실 신경이 한곳에 쏠릴 수 밖에 없어서 상황을 다 들은게 아니니 뭐가 맞다곤 할 수 없네요 ㅠㅠ 님말도 일리가 있어요 신혼일텐데 걱정많긴 할듯 ㅠㅠ', '상대방 유형은 뭘까요?애초에 잇팁이랑 알콩달콩은...독립적으로 같은 방향으로 나아간다는것에 의의를....', 'intj로 추측하고 있습니다', '유아 아동기 아이라면 먼저인게 당연해야하고... 제가 남편이라면 그런 와이프에 육아분담을 도와주며 한팀을 이루어서 살것같네요 알콩달콩이라기엔 아이태어나면 치열한 삶의 현장임.\n양가에 맡길정도의 나이가 되면 둘만의 데이트가 제일 효과 좋을것같아요', '저는 미혼이지만 가장 현실적이고 공감가는 내용이에요', '음 알콩달콩하려면 서로 노력하고 서로 원하는 기준이 달라서.. 그치만 아이를 독박육아하는게 아닌이상 같이 아이를 신경써주고 마음써주는 그런 잔잔한 걸 원할지도 몰라요~~ 넘 자기욕심채울라고 하면 누가 말해봤자 안바뀝니다 ㅠㅠ 그냥 방구나뀝니다(?)\n그냥 장난댓글 써봤궄ㅋㅋㅋㅋ암튼 원하는걸 주고받고 할려고 하면 안된다는 의미였어요~~', '유형을 떠나 대화.\n대화도 힘들 것 같으면 어떻게든 부부상담이요.\n많은 부부가 겪는 문제일 거에요.', '저도 아이낳고 아이에게만 집중한다고 제 신랑이 엄청 서운해했어요. 아이에게 꽂히다보니 더욱더 쏠림 현상도 일어나고요.. 아이가 한 두살정도 되고 어린이집 슬슬 보내니 대화도 하게되는 여유가 생기더라고요. 어느 유형이나 다 이런 어려움이 있는것 같아요.\n가끔 둘다 연차내고 아이는 어린이집 보내고 데이트해요. 그럼 좀 낫더라고요.']"
잇팁녀 연애에 대해 질문있어요,"['잇팁녀를 좋아하는 인티제인데요', '1년반전에 제가 섣부른 급발진으로 인해서', '고백공격 하는 바람에 거절당했고', '그뒤로 서먹서먹해지면서 잇팁이 저를 1년 넘게 거리 두었어요 그리고 3-4개월전에 어찌하다보니 다시 친해진 사이가 되었는데 잇팁이 저를 대하는 태도가 좀 달라졌다고 느껴지네요', '', '첫번째로 달라졌다고 느낀건 그전에는 먼저 꺼낸적도 없었던 먼저 연애 이야기를 자주 꺼내면서 저의 연애 가치관을 알고 싶어한다는 느낌이 강했고 저를 특징잡아서 ‘난 ~~이러한 사람이 이상형이야 이런말도 했던거 같아요’ 종종 저에 대해 궁금해는것도 조금씩 있는거 같아요', '', '두번째는 잇팁이 자기 친구고민 들어줬던 썰 풀어주는데', '그게 저랑 잇팁의 관계성이랑 매우 흡사한 이야기라서', '들으면서도 떠보는건가 라는 느낌이 매우 강했네요', '', '세 번째는 옷차림이랑 말투인데요 그전에는 정말 편한 일상복을 주로 입고 나왔는데 최근 들어 진짜 꾸미고 나온 느낌이 강했고 말투도 많이 상냥해졌다고 느껴져요', '', '그렇지만 또 이건 단순히 호감이 아닐 수 있다고 생각 든 점은', '', '그리 자주 만나진 않는거 같아요 서로 취업준비, 아르바이트 병행하느라 바뻐서 탓도 있지만 평균적으로 2-3주에 한번 보네요', '', '잇팁님들 글 읽어보면 한번 아닌 상대는 영원히 아니라는 말을 너무 자주 봐서 더 의기소침해지는것도 있는거같네요', '', '여기서 어떻게 풀어나가는게 좋을까요 조언 부탁드립니다', '', '']",INTJ입니둥,"['그땐 그때구 지금은 지금이에요 ! 만난 사이두 아니구 섣부른 고백했다 서먹해진 정도인데 천천히 다가가 보세요 잇팁은 싫어하면 바로 티나요 !', '아 바로 티가 나나요..?', '이성관계에선 확실히 하는 편이라 상대가 관심보이는데 관심없는 상황이면 아예 여지를 안줘요 .!', '여기서 더 기다려보는게 맞는걸까요?', '솔직히 저는 한번 고백공격 했던 친구면 불편해서 절대 다시 친구 못하거나 친해지더라도 호감으로 헷갈릴만한 언행은 절대 안할것 같은데(이상형 안말하거나 그친구랑 반대로 말하기 등) 글쓴님이 쓰신걸 보면 헷갈릴만한것 같아서..조심스레 가능성이 있지 않나 싶습니다🤔', '꾸님 말씀처럼 한번 아니면 쭉아니라는 말때문에 참 망설여지고 어렵네요 ㅋㅋㅜ', '2번의 의미부여 잇팁은 깔끙해요', '가만히 있는게 낫다는거죠?']"
심심한 엣팁 질문받습니다.,"['직장인 여러분들 내일만 출근하면 주말입니다.', '힘내자구요,,^^']",ESTPESFP,"['엣팁분은 스릴있는연애를 좋아하나요?', '예를 들자면 사내연애 그런건가욥 ?? 저라면 소문내고 싶을지도 몰라요 ㅋㅋㅋ', '잘맞았던 이성 mbti는 뭔가용 ?', '연애상대론 잘 모르겠고 ISFP ESFP 이성친구로 잘 지내고 있어요!', '엣팁들 다 어딧나요 제 주변엔 읍네요 하ㅠ', '엇 보기 드문 엣팁이랍니다 ⭐️', '잘 챙겨주는거 어떠세뇨~? 저는 좋아하면 그 사람 막 건강 챙겨주고싶고 맛난거있음 사다주고싶고 챙겨주는걸 되게 좋아해요! 근데 엣팁님은 좀 부담스러울까요?', '저 여자에요! ㅋㅋㅋㅋㅋㅋㅋㅋ 챙겨주는거 당연히 좋져 !!! 부담스럽진 않아요', '오맛! 수정했습니다! ㅎㅎㅎ 아그래여? 자주 그러면 좀 사람이 쉬워 보일까여..ㅎㅎ 제사람 챙기는거 엄청 좋아해서ㅎ.ㅎ', '그렇기보단 귀여워보일 것 같은데요 \U0001f979\U0001f979 !!!', 'ESTP은 좋다는 티 풀풀 내는 사람은 별로 안 좋아한다는데 사실인가요? 사이가 진전되려면 어느 정도 관심이 있는 티는 내야 할거같은데 ㅠㅠ', '쉽게 넘어오면 목적 달성을 빨리해서 흥미가 식어버리는 것 같아요 ㅋㅋㅋ 상대가 도망가려하면 불도저마냥 잡으러 가는 것 같네여 !', '앗... 글쿤요 평소 챙겨 준 게 고마워서 작은 선물 하나 해 줄까 했는데 말아야겠네요..ㅜ그리고 혹시 estp도 질투가 많나요? 제가 다른 이성 친구랑 막역하게 놀때 대답도 뚱하고 말도 안 걸더라고요...', '선물 줘도 괜찮아요! 불도저처럼 다가올땐 받아주면서 적당한 거리를 유지하시면 됩니당 ㅋㅋㅋ 선물 줄 방법은 무심하게 툭-도 좋아여', '아 질투 많아여!! 그럴 때 전화해서 애교 부려주세여 ㅋㅋㅋ', '앗 그렇군요 무심하게 툭 줄 만한 상황을 생각해 봐야겠어요ㅎㅎ 내향형이라 머리 깨나 써야하겠네요 앗.. 애교 ㅋㅋㅋㅋㅋ 참고해 보도록 하겠습니다 ㅠ.ㅠㅋ', '자두 심심한 엣팁~~~~ ㅋㅋㅋㅋㅋㅋㅋ 혹시 남성적인 성격인가요? 털털하다는 소리 많이듣는다던지!! 저는 그런편인데 사실 대하는건 남자가 편한편인데\n오래 지인으로 지속하는건 여자가 더 나아요ㅠ\n역시 동성끼리가 오래보면 편한듯', '헐 저두요!! 털털하다 많이 듣고 가볍게 놀 때 남자들이랑 노는거 편하고 오래된 남사친들도 있긴하네여!!', '마자요 저두요 ! 오래된 사람도 진짜 다 장난을 아주 잘 받아줌ㅋㅋㅋㅋ', '매운맛 장난치며 회사에서도 너무 잘지내요 !! ㅋㅋㅋㅋ', '살짝 서운해도 그냥 그러려니가 기본으로 깔린거 같아요 ㅎㅎ 매운맛 장난은 사실 애정표현아닌가요?! 저만그런가욬ㅋㅋㅋ 넘좋음ㅎㅎ', '맞아여 애정표현이죠 !! 관심없고 싫으면 쳐다도 안봐여 !! ㅋㅋㅋㅋㅋ', '윗댓보고 궁금해졌는데.. 힘겹게 마음을 얻어냈다고 하면 결국 목적달성 한거니까 그뒤부턴 맘이 좀 식는거 아닌가요? 마음을 얻어냈어도 거리를 둬야 안식을까요?', '너무 집착하고 엣팁만 바라보면 질릴 수 있는 것 같아용 사랑은 느끼게 하되, 적당한 선이 중요한 것 같습니당 !']"
좋은말씀 많이 듣구 펑해요 감사합니당!,[],잇푸피냠냠,[]
잇팁분들! 여자친구 화장바뀌면 바로 알아보나요?,"['제가 만났던 잇팁남친두명이 제가 화장을 미세하게 바뀌어도 바로 알아보더라구요.', '그냥 눈썹색을 갈색에서 한단계 밝은 갈색으로 바꿔도 알아볼정도로 다 알아보고 화장품 바꿨네 알아봐서 깜짝 놀랐었거든요.', '', '전 참고로 제 친구들 화장법 바뀌어도 잘 못알아보고 친구들도 바뀌어도 뭔가 분위기가 바뀌었네? 하고 눈치를 잘못채는 둔한 편인데,', '잇팁 그것도 남자가 제 화장 조금 바뀌는걸 다알아봐서 신기했는데, 이게 잇팁이라 그런걸지 궁금해사요', '다른 잇팁분들도 좀 그런편이세요?']",긍정Enfj,"['관찰력 좋은 편이에요 은근 꼼꼼 세심', '저는 여자잇팁이지만..! 그런 변화를 보려고 하면 보이고 특히 썸 단계?에서는 잘 알아채는편인데 익숙해지면 잘 안보는것같아요 ㅋㅋㅋ 근데 관찰력 좋고 꼼꼼한편은 맞아요 ㅎㅎ', '알아봐요 ~~ 특히여자친구라면 관심대상이니 자세히 봐요', '잇팁여친 성격은 둔한데 그런건 또 잘알아봐요 싱기;;', '저도 관찰력 좋아서 알아채긴하는데\n말은 안하거든요 ㅋㅋㅋㅋㅋㅋㅋ 뭔가 할말 떨어졌을 때 말함!!\n반반이라 앳잇팁인데 어쨋든 연인하고는 엣팁애 더 가깝지만.. 관찰을 많이 하긴해요 ㅋㅋ', '잇팁은 자기가 좋아하는 사람에겐 눈썰미 좋고 기억력도 좋더라구요! 미세하게 바뀐 것도 다 알아보더군요!! 신기했어요 ㅋㅋ']"
잇팁같은데 엣팁 무물받읍니다,"['무물받음', '', '알림오면 댓글 달아드려요']",0ESTP,"['엣팁의 장점이 뭐라고 생각하시나용 ~?!', '사교적이고 신선하다?', '만나자고 할라하는데\n나랑놀자!\n나랑놀래?\n뭐가더 나아요?', '나랑놀자!', '적극적인 사람은 좋아하는데 부담스러운 사람은 싫다고 들었는데 썸 타는 사람이 적극적으로 다가갔는데 그게 부담스러울 수 있나욤??', '좋아하는 사람이 들이대면 상관없어요', '(내 맘에 들고) 적극적인 사람 / 부담스럽다는건 별 생각 없는데 들이댄다 이러는김>', '잇프제조아', '사적인 연락이 아닌 응원 같은 디엠이라서.... 그냥 최소한의 예의...랄까요', '넹ㅋㅋㅋ그러신분들이 한 두 명이 아닐테니 그냥 팬으로 남아계셔용', '저도 딱 e랑 i가 비율이 별류 차이 안나더라구요 ㅋㅋㅋㅋㅋ 웃긴건 엣팁끼리는 만나서 디스해도 그냥 웃기기만함ㅋㅋㅋㅋ 혹시글쓴이님두 그런가요?', 'ㅋㅋㅋㄱㄱㅋ ㅋㅋ엣팁을 따로 만난적은 없는데 그냥 웃으면서 서로 디스할거같네요ㅋㅋㅋㄱ', '낄낄 그럴듯ㅋㅋㅋㅋㅋ']"
잇팁남 호감있을때 어케하나요?,"['일단 저에게 하는 거', '', '1. 계속 쳐다보고 내 눈치봄', '2. 저한테 쓸데없는걸로 가끔 연락', '3. 제가 둘이 만나자고 햇을때 만남', '4. 자기가 계산하고 다음에 나보고 사라함', '5. 만낫을때 자기얘기 많이함(자기자랑+어필)', '6. 나 놀리고 장난침', '7. 선톡와서 다음에 또보자고 함', '8. 연락시 항상 칼답', '', '저는 저한테 호감있는거 같은데', '뭔가 딱부러지는 액션이 없어서', '답답해요 ㅠㅠ', '근데 잇팁은 본인이 호감잇으면 선연락, 고백도 하나요?', '저한테 호감있는걸까요? ㅠㅠ']",건땅INTP,"['제 기준 호감', '호감은 있는더 더 지켜보는 단계 같아요', '33333333', '제 상대 잇팁인데.. 저한테 찐호감일때 카톡 씹혀도 또 뭐하냐 계속 오고 빨리만나자고 언제만나지 하면서 하루에도 몇번 얘기하고 뜬금포 술먹고 사랑공격도 당했었어요ㅋㅋㅋㅋㅋㅋㅋ', '님도 호감 있으시면 한번 티내보세요\n찐호감이면 직진하던데요\n진짜 모를 수가 없을정도로 ;;;;', '저럴때 본인도 호감이 있음을 표현하면 불도저가 됩니당']"
무물 estp 질문 다 받습니닷,['궁금하신 것 친절히 답 해드립니다'],별난우유estp,[]
mbti와 사주팔자 ㅎㅎ,"['전 istp이고 정화사주인데,', '성격적으로나 직업적으로나 mbti만큼 신기하게 잘 맞아떨어지더라구요 ㅋㅋ', '', '불이긴 한데 에너지 넘치게 타오르는 불꽃이 아니라', '은은하게 주변을 밝히고 제련하는 문명의 불빛이래요.', '', '과몰입하면 안 되는데 신기하네요 ㅋㅋㅋㅋ', '']",ISTP가지,"['전 ESFJ 병신일주 입니다.ㅋㅋ 사주가 통계학적으로 만들어져서 왠만하면 맞는 것 같아요.\n저도 잘 맞아요 ㅎㅎ', '이러다 역학 카페도 가입하게 생겼네요 ㅋㅋㅋ', '헉 깜짝 놀랐어요…제 호적메이트도 esfj인데 병신일주입니다.', '오헉 ㅋㅋㅋ', '둘 다 잼 있어 하고 있다는, 연애가 잘 안되니, 뭐든 찾아보는 거 같기도 하고요ㅎㅎㅎ', '저두 병신일주인데 겨울쯤에 태어난 병화라서 그런지 istp이 나오네요... 편인도 있고 그래서 인가.. ? 근데 좀 사회성 있는 istp 이런느낌이긴합니다', '그러게요 저도 병화사주 읽고 E겠구나 했는데..ㅋㅋㅋ 전 외향+내성인 잇팁이예요 ㅎㅎ', '저도 정화일간입니다 ㅋㅋㅋ 정유일주인데 intj네요', '오 저는 정축일주더라구용 ㅋㅋ', '오 저는 잇프피지만 정축일주에요!!!!', '저랑 하나 다르시네요 신기해요 ㅋㅋㅋ', '그니까요!! 신기해서 호다닥 댓글 달았네용 ㅎㅎㅎ', '제 배우자는 잇프피인데 경신일주고 제 동생도 잇프피인데 정축일주예요 ㅎㅎ', '오 신기해요 ㅎㅎㅎㅎ', '헉 다들 본인사주를 어떻게 이렇게 잘알고계시죠\n저도 알고싶어여 어떻게 알수있는거죠??? ㅋㅋㅋ', '저 그냥 https://www.asiae.co.kr/fortune/index.htm 여기서 해봤어요 ㅋㅋㅋ', '오웅 저는 기축일주래요', '엣팁 병오일주 입니다 빠꾸없는 추진력', '저도 정화사주요 !! 작은촛불']"
잇팁의 챙겨달라는 의미는 뭘까요?,"['잇팁남이 요즘 체력 떨어져서 힘들다그러면서', '저더러 자기좀 챙겨달라그러길래', '제가 그럼 장어먹으러갈까? 아님 백숙이나 전복??', '이랬더니', '그런가? 그냥 운동부족같애.. 이러는데', '말로 챙겨달라는건지 뭔지 모르겠어요..']",한여름밤 INTJ,"['말로는 별로 와닿지않아요 몸보신음식 같이 먹고, 영양제 오다주웠다 하시면 좋아합니다 ㅎㅎㅎ', '초콜릿같은거 택배로 자주 날려주는데 더 해달라는걸까요?ㅋㅋ큐ㅠㅠ', '그냥 맛있는거 사주면됨', '자주 사주는데.. 더 사달라는건지..ㅋㅋ', '님이 뭘 더할건없어요 그냥 힘들면 힘들다하고 마는거에요 그냥 그러려니하고 힘드냐 정도 물어봐주고 잠이나 자러가라 배려하면돼여', '좀비 걸어다니네ㅋㅋ 같은 장난 가끔치는데 괜찮은가영?', '노상관입니다 자기도 좀비같다 생각할겁니다', '산책가자는말 아닐까요 ㅋㅋ', '앗ㅋㅋ 운동같이 하자걸수도 있겠네영ㅋㅋ잇팁 컨디션 봐서 물어봐볼게용!', '내가 어떤 거 챙겨줬으면 좋겠어? 라고 물어보는건요?', '그래서 궁금해서 물어보면\n아냐ㅋㅋ\n이러구 말아요..ㅠ', '영양제 같은거..?', '그냥 애교처럼 하는 말 같은디융..', '그런가영? 요즘 F처럼 돌려말하길래 무슨 뜻이 있나 했어요']"
