title,contents,author,comments
esfp 페르소나,"['엣프피분들도 페르소나 자주 사용하시나요? 물론 사회생활 하면서 어느정도 가면은 필요하겠지만, 그런걸 감안하고서라도 사람마다 대하는 성격이 달라진다거나 하는지 궁금합니다!']",I엔FP,"['엣프피가 이렇게 읎나.. ㅎㅎ\n저는 솔직히 페르소나 까지는 모르겠고 가끔 출근길에 오늘은 좀 과묵하게 있어야겠다 생각하면서 가요. 하지만 뭐 사람들 만나면 입이 자동 오픈이라..🤣😂😆 근데 피곤하거나 몸이 안 좋으면 텐션 급 떨어져서 조용히 있는데 시끄럽던 사람이 조용히 있으니까 주변 사람들이 눈치도 좀 보고 불편해하더라구요..ㅠㅠ 그리고.. 음.. 가끔 썸 초반에 얌전한척 조용한척 해보기도 하는데 얼마 못가요ㅋㅋㅋㅋㅋ', '그럼 커브님은 페르소나를 안쓰는 편이시군요!', '잘 안쓰는것같아요 근데 친한 사람 안친한 사람들은 그렇게 느끼는 것 같기도 해요\n친해지니까 더더 재밌고 웃기다고 ㅋㅋㅋㅋ\n처음 본 사람들은 차갑게 보기도 해요 특히 이성들요\n결론은 잘모르겠어요 ㅋㅋㅋ 억지로 쓰진않는듯요', '그럼 사람마다 다르게 셩격을 본다기보다는, 친한 정도에따라 성격이 달라보이는거죠?', '네넵', '딱히 없는 것 같아요. 그냥 그 사람 성향 알면 맞춰주는 정도가 전부입니다..ㅎㅎ', '그렇군요! 답글 감사합니다!', '저두... 없어욧..! 그냥 제 모습 그대로를 보여주며 살고 있습니다ㅎㅎ', '있는그대로 보여주시는군요! 답변 감사해요!', '저도 있는 그대로 보여줘요 ㅋㅋㅋㅋ 숨기고싶어도 안숨겨져요 ㅋㅋㅋ']"
이 심리 뭔가요..?;,"['일단 1년동안 isfp(자칭..istp에 더 가까운 잇프피인 거 같음)랑 연애를 했었는데..웬만한 웬수보다 더럽게 헤어졋는데', '', '1.좀 옛날에 걔가 제 틱톡 프로필을 염탐하더니 바로 차단한 것도 아닌 것이 갑자기 냅다 다음 날 차단 해버렷다…', '', '2.그 이후로 학교에서 서로 연애하는데 지 여친이랑 있을 때마다 피하는 게 느껴진다 (오면 도망가버림..)', '', '3.그 새로운 여친한테 사귄 지 얼마 되지도 않았는데 냅다 싸우면서 “니가 (쓰니이름)이랑 다를 게 뭔데” 시전..', '', '4.급식실에서 지 여친이랑 밥 먹고 있는데 갑자기 얘기 안 듣고 어딘갈 계속 보고 있었는데 나를 보고 있었음 그러다 내가 사라지고 나서야 여친이랑 밥 먹으면서 얘기를 했다함', '(근데 이건 친구 피셜이라 정확하지 않을 수 있어요)', '', '5.그 이후로 한 달 뒤 갑자기 카톡을 차단 당했다…(여친 생기고 차단 당한 듯함..확실한 건 최근에 차단 당했다..)', '', '6.갑자기 인스타도 차단 당했다..이유는 팔로우 잘못 걸어서..추천에 뜰 수도 없는 상황', '', '', '헤어진 지 9개월 정도 됐는데 안 이러다가 갑자기 차단 당한 게 뭔가 제가 잘못한 것만 같은 억울함이 들고…..그래서 여쭤봅니다..제가 보기엔 저를 너무 싫오하눈 거 같은디…😞', '', '', '']",infp인데enfp에요,"['학생이신거 같은데 헤어지고 차단하는건 그냥 당연한거에요. 보통의 경우 많이들그러고 새로운 사람이 생기면 그럽니다. 게다가 원수처럼 헤어지셨다고 하셨는게 그럼 싸웠으니 차단할수있는거고, 심지어 여자친구가 생겼으면 더더욱 전여친은 차단하는게 현여친한테 예의죠.\n너무 신경쓰지마세요~ 그냥 연애라는게 원래 그래요!', '넵 ㅠ', '보기싫으면 차단한다고 하더군요 더이상 연결되고 싶지 않은 마음', '오…그렇군요', '저분이 진짜 잇팁이라면 인간으로써 혐오하는수준이지않을까요..저정도까지라면..', '그쵸 저도 잇팁으로서..']"
잇프피 연애상담해주세요,"['잇프피랑 연애하고 있는 엔프제여자입니다.', '', '잇프피의 특징인지 잇프피 글 전체적으로 연락과 표현문제가 있더라구요. 남자친구가 군대를 간 상황이라 연락과 표현이 중요하다고 생각했는데 그게 충족이 안되니까 외로운거같아요.', '요즘엔 휴대폰이 주어지고 저녁에 쉬니까 군대가도 상관 없겠다 생각했는데 그 시간에 게임하고 sns 구경하느라 바쁜가봐요. 카톡에서 매일 저 혼자 대화를 이끌어가고 남자친구는 단답만 하니 의미없는 대화만 반복하는거같다는 생각이 들고 목소리 듣고싶어서 통화하자고 하면 통화하면서 밖이 덥고 벌레가 많다고 짜증내니까 이제는 전화하자고도 못하겠어요.', '(밖에서 만나면 좋아하는거같긴 해요.)', '', '지난번에 서운하다고 말한적 있지만 미안하다고 잘 한다더니 일주일쯤 지나니 다시 돌아왔고 저는 다시 서운해지네요. 연락문제에 대해서 남자친구에게 다시 말하는게 나을까요? 아님 제가 잇프피는 원래 그렇다고 생각하며 냅둬야할까요?']",enfj 지니,"['저도 잇프피지만 이건 엠비티아이와 별개의 문제라고 봐요 ㅠㅠ 좋아하고 소중히 생각하면 그 사람이 원하는 대로 해주려고 노력한다고 생각합니다.. 너무 많은 걸 이해하려고 하지 마세요 ㅠㅠ', '넹ㅠㅠ 댓글 감사해요!', '잇프피는 다른 mbti보다 혼자있는거 좋아하고 이중플레이가 안되고 집에 드러누워있는거 좋아하다보니 연락이 다른 유형보다 잘 안될 수 있어요\n그리고 내향형이고 수동적 성향이 크나보니 다른 적극적 외향형보다는 표현이 좀 없다고 느낄루도 있죠~\n\n근데 윗분 말씀대로 이런 isfp도\n진짜 자기가 좋아하는 이상형이나\n너무 좋아하는 여자만나면 달라지더라구요\n연락 잘하고 표현 잘하고~\n\n연락문제와 표현문제로 잔소리하기보다는 잇프피가 나를 더 좋아할 수 있게 매력도 올리고 자기계발하는데 더 집중하시면 나중에 연락문제와 표현문제가 자연스레 고쳐질거예요', '연애시작 전에 상대가 먼저 좋아한다고 따라다녔고 고백도 그쪽에서 했지만 제가 몇번 거절했다가 만난거라 진짜 좋아하면 달라진다는 말이 신경쓰이네요ㅠㅠ \n\n이정도는 진짜 좋아하는 수준은 아니였던걸까요. 아니면 연애시작하고 나니 다시 본인의 모습으로 돌아온걸까요..', '잇프피남자가 그 정도로 불도저로 직진했다는거 자체가 엔프제님을 정말 좋아해서 그랬던거 같구요~\n문제는 이 사랑이라는 감정이 처음에\n최대선을 그리는 사람이 있고\n\n반대로 만나서 갈수록 좋아지는 사람도 있고 그렇거든요ㅠ\n이 경우로 볼 때는 처음엔 정말 잇프피남자가 지니님을 너무 좋아해서 거절해도 직진까지 했고 했는데 사귀면서 그 마음의 크기가 바뀐가 같아요\n그리고 mbti성향을 떠나서 사귀고나서 첫 감정같은게 계속 유지되는 관계가 아닌경우 편해진 자기 모습이 나오구요, 마음도 예전같지 않아서 헤어지면 어쩔수 없지 뭐 이런 감정으로 가고 있는 것이구요!\n그래도 많이 좋아해서 시작한 경우라 이 경우는 좋아하지 않은 연애라서 그런건 아닌거 같아요!', '일단은 저도 이해해보려고 노력하겠지만 \n지치면 이별을 하게되겠지요ㅠ \n정성들여서 댓글달아주셔서 감사해요!', '한번 연락도 표현도 뜸해보세요 저는 엔프피라 시도때도 없이 표현하다가 요즘 저도 잇프피남친따라 거의 안햇더니 자기가 먼저 하더라구요 ㅋㅋ']"
잇프피가 바라보는 잇팁,"['(최근 남자 잇팁을 보면서 든 생각을 짤막히 올려봅니다', '개인적인 감상일 뿐이고 반박시에는는 선생님 말씀이 다 맞습니다)', '', '전체적인 느낌은 잇프피가 얕고 넓게라면, 잇팁은 좁고 깊게.', '', '외적인 행동양식이 IXXP라 그런지 서로 비슷하다는 느낌', '혼자있는 것처럼 완전히 편하다고 느끼긴 어렵지만', '그래도 잇팁이랑 같이 있으면 외향형에 비해선 많이 편함', '', '둘 다 에너지 총량이 낮고 말수가 적으며 귀찮음이 많음.', '잇팁은 굳이?? 갑자기?? 라는 말이 입에 조건반사로 반응.', '(잇프피는 상대방이랑 안 친할 경우 상대방이 상처입고 관계가 불편해질까봐,', '굳이?라는 말을 내뱉진 않지만 잇팁은 상대방이 불편하든말든 굳이?라고 힘주어 말함.', '잇프피도 친해지면 하기 싫은 일은 거의 안하고 굳이? 귀찮아! 안해도 돼! 라는 말 많이 씀)', '', '개인적으로 이 지점이 방향성이 달라 흥미로운데....', '잇프피, 잇팁 둘 다 마이웨이 홀로 갈 길 가는 스타일이라는 점은 같은데', '잇팁은 처음부터 별로 눈치 안보고 자기스탈대로 하다가 친해지면 (쬐금) 눈치보는데,', '잇픞은 처음에는 눈치 (엄청) 보면서 양보하고 타인의견 쫒다가 친해지면 자기식대로 함', '결과적으로는 두 유형 다 대부분 자기고집대로 자기 하고 싶은대로 함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '', 'A=A 단도직입적으로 들어오는 돌직구형 표현 너무 좋음', 'ㄴ서로 대화하다 오해살 일이 거의 없어서 관계를 담백하게 가져갈 수 있음', '', '잇팁은 자신이 좋아하는 것 한정으론 상위 1%안에 들어가는 놀라운 집중력과 지속력이 있음', ""ㄴ매우 부러운 능력 중 하나. 잇프피도 꾸준히 열심히 하면 상위 10퍼까지는 무난히 가지만 '이 정도면 됐지' 하면서 더 잘해야 될 필요를 거의 못 느낌. 다른 재밌는 걸 찾으려고 함."", '', '게임 같은 경우에도', '뭐든 랭크에 들어가야 직성이 풀리는 잇팁.(뭔가 탑을 찍어야겠다는 생각이 강함)', '최종 상위 컨텐츠 즐기는 정도만 해도 충분한 잇프피(굳이 탑을 찍을 정도로 피곤하게 하고 싶지 않다는 생각이 강함)', '게임도 fps 주로 하는 잇팁과 mmorpg하는 잇프피...', '', '하지만 게임말고 다른 문화적으로는 책/영화/음악 기타 등등 딱히 뭔가 공감대를 형성할만한 요소는 없음.', '', '결론: 잇프피-잇팁 같이 있으면 딱히 불편하지 않음. 잇팁 배울점도 많고 좋아해요!', '']",isfp 호흡,['동생이 isfp인데 겉으로 보이는 행동양식은 거의 똑같거든요ㅋㅋㅋㅋ 근데 거기까지 가는 프로세스가 전혀 다르단걸 알게되고 정말 놀랐어요 isfp가 t 언행에 익숙하고 무던하면 잘 지내는거 같아요!']
Isfp분들 좋아하는사람이 너무 자주 아프면 어때요..?,"['매주 크고 작은 사고가 나는데 좀 찝찝하고 귀찮을까요..?', '제가 우당탕탕한 성격이긴한데 요즘에 유독 차사고, 어디 박아서 얼굴 반쪽이 멍들고 사고들이 자꾸 생기는데 좋아하는 사람이라도 좀 찝찝하고 귀찮을까요..?']",고양이가최고 INFP,"['전혀 아니라고 봐요.. 저 데이트도 못할 정도로 두달정도 열이 계속 났는데 하루도 빠짐없이 몸은 어떠냐, 괜찮냐가 하루 시작 질문이였고 늘 달려와서 괜찮은지 확인하고 병원 데려가던데요.. 저도 그렇겐 못할 듯해요', '그렇군요 댓글감사해요!! 덕분에 안심됩니당🥺 안그래도 장거린데 제가 맨날 우당탕탕하느라 혼자 다쳐와서 비밀로 해야하나 고민했었거든요🥺 항상 걱정하면서 자기가 옆에 없어서 미안하다는말 굳게 믿고 감사한마음으로 사랑받을게요 댓글 다시한번 감자합니다!!']"
ISFP 분들... 연락 관련 질문드려요,"['', '죽기 전까지 연락하고 싶다라고 했던 ISFP 친구가 있습니다...', '', '(사실 전남친이고, 헤어지고도 친구로 지내고 있다가 저런 말을 했었어요)', '', '연락 재촉과 감정 기복으로 제가 잘못한 부분이 많아요', '', '그 친구가 제가 보낸 장문 카톡에 답을 안하다가 결국 길게 답장을 했는데, 제가 잘못한 부분들을 말하면서, 잘못된 행동은 고치고, 미안하다와 고치겠다라는 말을 신뢰할 수 없다고 하더라구요.', '', '연락 마지막에 언젠가 연락할테니, 그때까지 연락하지 말아라고 왔어요.', '그 뒤로는 저도 알겠다라고 한 뒤 연락을 안했습니다.', '지금은 그 뒤로 한달 지났어요.', '', '제가 잘못한 부분은 충분히 알고 있고, 그래서 많이 반성 중 입니다...', '', '그 친구가 연락하기 전까지는 저도 연락하지 않을건데,', '이런 상황에서 정말 언젠간 연락이 올까요?', '아니면 그냥 손절의 의미를 내포하고 저렇게 말한걸까요.', '', '사실 손절당해도 할말 없지만, ㅎㅎ...', '아무래도 정말 좋아했던 사람이라서 자꾸 기다리고 기대하게 되네요...ㅠㅠ', '']",유니콘콘 infp,"['전남친이랑 연락하면서 미련가지는거 할게못됩니다..저도 불과 한달전쯤만 해도 전남친과 친구로 지내던 사람인데 저는 그냥 수많은 여자들 중 한명일뿐이더라구요 힘드시더라도 놓으시는게 맞는거같습니다', '사실 이게 맞는데 미련때문에 지금까지도 못놨던 것 같아요 ㅎ휴ㅠㅠ\n댓글 감사합니다!! ㅎㅎ 어차피 멀어진 상황이니 이번 기회에 마음 정리나 해야겠어요 ㅎㅎ..', '연락한다했으니 손절의미는 아니고 연락올거 같아요', '댓글 감사합니다!! ㅎㅎ\n말씀해주신대로 그냥 언젠가 필요하면 연락 오겠거니 하고 좀 힘들지만 잊고 지내야겠어요 ㅎㅎ']"
isfp 여성분들 특징이 궁금해요,"['isfp 여성분들은 어떤 특징이있을까요', '', '밀당을 한다던지 연락텀이 길다던지', '', '어떠한 것들이 있을까요']",플래티,"['걷기 귀찮음(모든게 요약됨)', '운동만 안좋아하는게아니라 걷는것도 귀찮아하는군요ㅋㅋ', '저는 걷는거 좋아해요 ㅋㅋㅋ 노래 빠밤 하면서 신나게 산책합니다.! 사바사인거 같아요.', '찐친 잇프피여성 4명 보유자로서 잇프피 의도한건 아니지만 쉬거나 약속중이거나 개인시간 보내고 하다보면 연락텀이 길어져서 밀당을 한다고 상대방은 느낄수 있습니다. 하지만 찐호감이상이묜 그런거 없어요 끼고살아요 폰.', '남자 isfp랑 비슷한거같네요!', '추가로 누워있는거 좋아하고 잔소리 싫어하고 같은소리 여러번 하는것도 싫어합니다. 찐친이나 정말 편한사람이랑 있으면 도라이 기질이 낭낭합니다(욕아님) 엔프피 활기 뛰어넘는경우 많이 봤어요 텐션 쭉 올라갔다가 바로 고갈되긴 하지만ㅋㅋㅋㅋㅋㅋㅋ', 'ㅋㅋㅋㅋ 누워있는거는 진짜 다좋아하네요 남사친도 많은 편인가요?', '아뇨 잘 없는거 같아요 거의 0에 수렴합니다! 한명은 직장모임으로 남녀 같이 보는 경우 있던데 만나는 일이 1년에 1-2번 있을까 말까 한 정도요!', '내가 호감을 표현한 사람이 나한테 호감이 없어 보이면 좋아해도 서서히 연락이 줄어듬을 볼 수 있습니다.\n(그게 밀당으로 보일 수도 있을 거 같아서ㅎㅎ)\n자기가 좋아하고 자기한테 호감을 표현하는 사람한테 연락은 잘해요.\n좋아하는 사람 생기면 하루 종일 그 사람 생각만 하기 때문에 연락을 안 할 수가 없어요 ㅋㅋㅋ\n온 세상이 그 사람뿐인걸요..그 만큼 짝사랑하면 스트레스 많이 받는 편.\n솔직히 귀찮아서 양다리 못해요 여러 사람 사랑하기 불가능.. 한 사람한테 정 주기도 바빠요.\n가끔 삘 받아서 모임이나 여행도 가는 편인데 갔다 오면 에너지가 부족해서 집에서 다음 날은 무조건 쉽니다.\n만남을 연달아 이어서 못해요. 가끔 모임에서 한참 재밌게 놀다가 멍 때리고 있는데\n그거 화난 거 아니고 기 빨려서 그래요 ㅋㅋㅋㅋㅋ', '아 그리고 좋아하는 사람 생기면 선물도 많이 주고 간이고 쓸개고 다 빼줍니다.']"
isfp 스트레스,"['잇프피님들 스트레스 해소 법이 있으신가요?', '요즘 스트레스 받는 경우가 많은데', '해소하는 방법은 딱히 없는거 같아요ㅠㅠ', '같은 성향 분들의 해소법이면 조금 잘 맞지 않을까 싶어서요....']",큐티잇프피,"['해소법은 없고\n걍 그런가보다 그런가보지 어떤 사유가 있었겠지 하고 그 이후 생각을 안합니다.\n누가 날 싫어하는 상황이라면\n그러든지 말든지~하고 넘기고 생각을 안해요', '저도 약간 이런거 같긴한데 그 일이 마무리가 안되면 계속 쌓이더라구여 휴...ㅠㅠ 단순해서 금방 까먹는거 같긴한데', '마무리가 안되면 될대로 되든지 말든지 이 상황에서 내가 배우는게 있겠지 합니다ㅎㅎ', '마인드 컨트롤이 중요하군요!\n되게 현명한 방법인거 같아요ㅎㅎ 스트레스에서 배울점을 한 번 찾아봐야겠네용👍', '항상 파도가 몰아치고 간 자리에 제가 얻는게 있더라고요. 단단해지고 같은 문제를 반복하지 않겠죠. 어차피 해결 안되는 것은 시간이 해결해줄 겁니다.', '마음이 한결 편해졌어요! 감사합니다', '제 잇프피는 스트레스 받으면 운동을 빡세게 합니다 ㅋㅋ운동하면 잡생각이 안든대요', '운동은 하기까지가 귀차니즘이 너무 심해서 대청소를 했더니 잡념이 좀 사라졌어요! ㅎㅎ']"
잇프피는 계산적인거같아요,"['감도 좋고 눈치도 있고해서', '빠르게빠르게 능구렁이 같네욬ㅋㅋㅋ', '제가 맞았을까요?']",엔푸피,"['좀 그런거 느껴요 친구도 계산적으로 따져가며 사귀는 느낌 그래도 귀여운 매력이 있는 그들이죠 ㅎ', '가끔 간보고 재는게 보이면 정떨어지는데, 사소한 말도 배려하는 부분은 좋은 거 같아요', 'Isfx들이 그런경향이 있더라구요', '22222', '3333', '흠 때로 속으로만 생각하는게 있긴한데 그렇다고 계산적인거랑은 거리가 있는 편이라고 생각해요. 이게 말이 애매하긴 한데ㅋㅋㅋ예를들어 어느 모임을 나갈지말지, 누가 오느냐에 따라 각을 재기도 해서 간잽이라고 불릴 때도 있고, 사람들한테 열려있지만 진짜 속마음까지 다 열어서 보여주는 사람은 엄청 드물어요. 하지만 계산적인 거랑은 거리가 먼 편이라고 생각해요, 애초에 자신의 신념에 어긋나는걸 못해서 진정성을 중시하고 가식적으로 행동을 못하고, 무언갈 한다 안한다, 친하게 지낸다 안지낸다 등을 그 느낌이 가는대로 행동하기 때문에 하나하나 따져보고 의도적으로 행동하는거랑은 다른 것 같아요', '잇프피 남친이 짜놓은 판에서 노는 느낌이 들때가 종종 있어욬ㅋㅋㅋ 자신한테 유리한쪽으로? 그래서 계산적이다~ 생각했던거같아요', '자기 손해보는거 시러해요 ㅋㅋ', '약간 이런느낌?이에욬ㅋㅋ', '좀그런듯요', '유형을 떠나서 누구나 본인의 기준을 가지고 친구나 사람을 사귀지않나요?isfx만 그런거였어요??\n싫은사람,별로인사람,안친한사람과는 굳이 친해지고 싶지않고 굳이 손해보고싶지않은게 사람마음 아닐까싶어요\n\n아니다 isfx만 그런거다라고 생각하신다면 어쩔수없지만요🤷🏻\u200d♀️', '공감요.. 잇프피는 진짜 계산적이지 않은 편이라고 생각해요, 굳이 따지자면 사람 누구나 계산적인 면이 있다고도 생각하구요. 근데 또 그렇게 느낀 부분이 있다면 어쩔 수 없구요, 잇프피도 사람마다 다르고 받아들이는 것도 사람마다 다른거니깐요. 또 그렇게 느꼈다는데 제 의견을 강요할 생각도 없구요 🙂', '그렇게 느끼셨다면 죄송해요😢😢\n이런식의 글은 지양하도록 하겠습니다:)\n알려주셔서 감사해요', 'mbti연구유튜브보면 infp랑 isfp가 젤 덜 계산적이라고 하세요ㅠㅠ그다음은 enfp esfp…저 스스로도 그렇게 생각하고있구요. 나같은 친구 만나고 싶음!!!그치만 인간이다보니 계산적인 부분이 아예 없을순없겠죠?']"
20대여자 infj->esfp 무물 받아요오!,['무물받아요 !!'],윤서,"['어떻게 바뀌게되신건가요?', '22…거의정반대 아닌가요…?', '사회생활을 해서 바뀌게된것 같아요!! +불건강한 infj남자를 2년간 사귀었는데 옆에서 답답한점을 많이 봐서 제성격자체가 많이 바뀌기도 한것같아요!', '아하~~', '사람들과 시간을 보내면 에너지가 생기시나요', '네네 완전요 ㅠㅠ 너무 행복해요!!! 그리구 확실히 혼자있을때 잡생각이 사라졌어요! 내면보다 바깥에 집중되는느낌이 확들어요', '와 어떻게 그렇게 변하죠 신기하네요\n인프제였을땐 사람들과 오래 있었을때 힘드셨나요', '네 ㅠㅠ 진짜 너무 힘들었고 빨리 집에가고싶었어요.. 그리고 사람들만날때 진짜 그상황에 집중하고 빠진다는느낌보다는 진정한 나의삶은 따로있다?? 이런생각으로 임했었어요! ㅠ 지금은 사람들만날때 그상황에 빠져들고 즐겨요!', '진짜 변하셨네용ㅋㅋㅋ저는 아무리 E가 되보려 해도 안되더라구요', '아하.. 나절님도 제가 infj였을때 느꼈던걸 비슷하게 느끼시나요?!', '넹ㅋㅋㅋㅋㅋ완전 똑같아요', '헐 우와 진짜 신기해요!! ㅋㅋㅋㅋ', 'J에서 P로 바뀌었는데...\nJ의 특징 중 기본적인 생활습관 (물건정리, 정해진 위치 등) 자체가 바뀐건가요?\n또 여행갈떄 계획세우는게 즉흥적으로 바뀐건지요? ㅎ\n(J에서 P로 바뀐게 신기해서요~)', '네네 ㅎㅎ 생활습관도 조금 바뀌었고.. 여행갈때 계획은 사실 원래 즉흥적인 편이기는 했어요! infj결과 나왔을때 j랑 p가 비슷하기는 했는데\n요즘은 좀더 나를 내려놓고 좋은게 좋은거지~~ 이런식으로 편하게 살려고 하니까 p의비중이 늘은것갗아요 ㅎㅎ', 'ESFP에게 ENFJ 친구는 어떤 존재인가요?', '이건 잘 모르겠어요 ㅠㅠ 너무 케바케인것같아요 ㅠㅠ!']"
