title,contents,author,comments
인프피 남자분들..,"['인프피 남자분과 썸타고 있는 잇프제 여자입니다.', '인프피남이 카톡을 이어나갈 수 없게 ""오늘하루 화이팅!"" 이렇게 오는데', '또 제가 이어가려고 하면 대답은 하거든요,, 근데 금세 다시 이어나갈 수 없는 카톡을 합니다.', '원래 연락을 이렇게 하는건지 그분 특인지 궁금하네요..(제 주변 지인중에도 인프피가 없어서 답답..)', '', '소개팅으로 만났는데 두번 만났는데', '막상 만나면 직진남이예요 약간 눈치는 보면서도 할 말은 다 하는 것 같거든요.', '호감이 있다면서 사귀자고 까지 하는데.. 카톡은 왜 저렇게 하는지 모르겠어요', '인프피남자분들 왜 이러는 걸까요??']",ISFJ와 T사이,"['사회성이 떨어지는 거라고 해야 할 지... 그냥 어떻게 말하면 좋을 지 몰라서 그러는 것 같은데요ㅋㅋㅋㅋㅠㅠㅠㅠㅠ\n아님 카톡 연락 싫어하는 사람이거나...', '사회성이 떨어진다니... 후 어렵네요ㅜㅜ', '사회성이라고 말하니까 뭔가 좀 그런데 대화의 기술이 부족한 사람이다..! 정도로 이해하심 될 것 같아용', '아하! 감사합니다~ 그렇게 알고 있어야겠네요 진짜 ㅠㅠ', '쑥스러워서 그럴거에요. 만나면 언제 그랬냐 싶게\n즐겁죠? 그런데, 헤어지면 먼저 톡도 잘 안 하고\n잠수타거나, 답도 간단(이모티콘).\n톡은 안 해도 무지 신경쓰고 있을거에요. ㅋ\n감정 소모 심해서 에너지 충전도 길어요.', '아 그래서 그런걸까요? 전 연락 자쥬 하고 싶은데 단답이니 힘들더라고요 ㅠㅠ 답변 감사해요', '혹시 귀찮은데 내가 계속 말거는걸까 생각이 들면 주도권을 상대한테 넘길라고 저렇게 하는거같아요 ㅋㅋㅋ', '아 주도권을 저한테 주는 걸까요? 그럼 제가 계속 걸어주면 되는 걸까요? ..\n괜히 끝낼라고 하는건데 눈치없이 제가 보내는 걸까바 그냥 적당히 끝내곤 했는데...', '저것도 약간 눈치보면서 연락을 적당히 하는 걸까요? 만났을때 물어보긴 했는데 전화가 좋냐 문자가 좋냐\n그래서 난 문자가 좋다고 말했는데도 저런 짧은 연락이라 약간 거리감이 느껴진달까 그렇네요 ㅠ', '이모티콘은 잘 쓰는데 약간 시크한것 같긴해요 제가 ㅋㅋ 그래서 좀 어려워 하는 걸까요? ..ㅋㅋ', '그렇군요~ 저도 좀 더 다정함을 장착해야겠네요 ㅋㅋ 감사해요!!', ""원래 저러더라구여.. 저도 초반에 혹시 카톡귀찮냐고 물어볼정도였어욬ㅋㅋㅋ 지금은 그냥 '으이구 이 사회성없는 인간ㅎㅎ귀엽네'라는 생각으로 하고픈말들이나 편하게 카톡보내게 되는 것 같아요. 답장은 또 잘해주니깐요ㅋㅋㅋ"", '아 원래 인프피가 그렇거였군요 ㅋㅋ 진짜 답장은 잘해요 근데 먼가 이어나가질 못하니깐 일부러 저러나 싶은데\n못하는 거였다면 이해해야 하는 일이였나보네요 !!', '할말없어서그러는듯요. 직접적으로 할말이없는건지 호감이없는건지 저같으면 물어볼것같아요. ㅋㅋ 저는 좋아해도 제가 자신없거나 할말없으면 카톡끊거든요', '그렇군요~오늘 만나는데 물어봐야겠네요!! 연락이 이렇게 어려운지 몰랐네요 ㅎㅎㅎ', '저도 그래요 ㅋㅋㅋㅋ 진ㅉㅏ 말 그대로 진심 오백퍼 담아서 오늘 하루도 화이팅 의미로 하는거예요 님이 좋은 하루 보내면 좋다는 말 ㅋㅋㅋㅋ 그 말 하나에도 엄청 고민해서 맘 담아서 보냈을걸요. 님이 조심스럽고 그럼에도 내 바운더리 열까말까? 고민하는 상황같네여 다정하게 대해주세요. 밀당하지말고 천천히', 'ㅋㅋ밀당을 할래야 할 수 없는 메세지라 더 어렵네요 ㅋㅋ\n감사합니다~ 더 다정하게 대해보도록 해볼께요^^', '저는 ST라서 이게 어려운게 맨날 오늘도 화이팅. 저는 출근했어요. 퇴근했어요. 잘자요하는 인프피가 있어요\n\n1. 저에게 질문이 없음!!! 나 휴가야 해도 뭐할거냐고 질문없는건 설마 말하기 싫을까봐 배려하는거에요?\n\n2. 자기보고만 함(자기 퇴근함. 자기 밥먹음)\n내가 퇴근했는지 여부를 안물어보는것도 배려에요?\n\n3. 오늘하루 화이팅\n맨날 이 말만 하는데,,,,\n\n4. 나에 대한 사소한 걸 기억못함(내 출근시간, 점심시간 등)', '어머 ㅋㅋㅋ 1.2.3.4번 다 저랑 같으시네요~ 저도 그게 답답해서 쓴글인데~\n직접 물어보라도 하셔서 물어봤더니 귀찮아 할 수 있잖아 라고 하지만 ㅋㅋ 본인이 좀 귀찮은 것 같더라고요~\n그래서ㅠ다른건 다 이해가 가는데 저도 사소한 걸 기억 못하는건 섭섭하더라고요…. ㅠ', '세상엪 근데 제가 막 저러니까 재미없어서 톡 씹어도.. 본인이 또 화이팅. 이런 톡이와요. 징글징글....ㅠㅠ 글쓴님 덕분에 댓글보고서 진짜 화이팅이 진심으로 화이팅이라는 것을 알게되었어요ㅠㅠ 계속 만나볼 마음이 슝슝 줄어드는데 그냥 저런분 처음봐서 사고구조가 약간 이해해보고 싶은 맘이에욬ㅋㅋ', '저도요 ㅋㅋ 먼가 톡할때 대화가 핑퐁이 안됨 ㅋㅋ 차단되는 느낌 ㅋㅋ\n그냥 그러려니 해보려고요 저도 이런 카톡은 처음이라 당황했는데 그냥 그러려니 해보렵니다 ㅋㅋ\n진짜 화이팅 해봐요 우리 ㅋㅋㅋㅋㅋ', '그래도 인프피 남에게 관심이 있다면, 천천히 그냥 화이팅만이라도 받아주다보면 친해져서 나아지겠죠. 전 이 사람을 계속 만날 마음이 사라지는데, 그거랑 별개로 인간에 대한 궁금증이 생겨서 한번만 더 만나볼까 하는 정도에요 ㅋㅋ아까 그래서 먼저 쉬운 ""질문""을 해봤는데 답이 늦네욬ㅋㅋㅋ', '일할때라 그러신거 아닐까요? 그래도 답은 꼭 해주긴하더라고요 ㅋㅋ 본인이 궁금한게 없고\n물어보면 답은 잘해요 ㅋㅋ 한번 먼저 물어봐 줘 보세요 ㅋㅋ', '답이 안올거라는 생각은 안들어요.. 답은 올거에요 분명. 저녁에. 근데 보통 만약에 고기 좋아해요? 하면 좋아해요! 하고 ㅇㅇ씨는요? + 다음에 고기 먹어요 이런식으로 가는게 일반적이라고 생각했는데 저 분은 고기 좋아해요 이모티콘. 저는 퇴근합니다 하고 끝날 분이에요 ㅋㅋㅋ', '앗... 퇴근한다고 하시고 질문에 답 안해주세요? 진짜 인간의 대한 궁금증이 생길만한 대답이네요 ㅠ\n호감이 없으시면 정리하시는게 ㅋㅋ 제 인프피는 저도 조금은 호감이 있어서 이해하려 하지만 없다면\n굳이 하실 필요가 없지 않을까... 싶네요 ... 조심스럽게...ㅋㅋ', '소개팅도 많이 안들어오는 나이라서ㅠㅠ 한명한명 소중해서 그나마 버리지 않았지 과거의 저였으면 이미 손절하고도 남았을거에요..', '맞아요 저도 나이가 있다보니깐 신중해지고 생각이 많아지긴 해서 한사람 한사람이 소중하긴 하더라고요\n그래도 너무 안맞은 걸 맞춰가긴 힘드니깐요 ㅠㅠ\n저도 같은 마음으로 응원하고 싶네요!!!', '할말을 생각하다가 결국 저렇게 보내더라구요 (전남친 인프피) 저것도 생각하다가 보낸거래요 ㅋㅋㅋㅋ', '앗... 진짜 할말이 없나봐요 ㅋㅋ 궁금한게 없다고도 하더라고요 인프피들이 ㅋㅋ\n그렇다고 하니깐 마음이랑은 별개로 궁금한게 없는거구나 생각해야 하나 싶더라고요 ㅋㅋ', '세상에 제 짝남이 딱 그래요 오늘 하루 화이팅 저는 맨날 연락 ㅇ이어 가기 싫은가하구 소심해지는데ㅠㅠㅠㅠ', '저도 처음엔 그랬어요~~ 근데 많은 분들이 그런다고 하길래 이해해하면서 물어보기도 했더니\n지금은 칼답은 아니지만 쉴때는 연락도 잘하고 하더라고요 ㅋㅋ\n저는 그냥 대답은 잘 해줘서 단답이여도 제가 막 물어봐요 ㅋㅋ 그럼 대답은 잘하더니 이젠\n조금씩 자기도 물어보더라고요 ㅋㅋ', '엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 친해진 보람이 있겠는데요?!?! 완전 뿌듯하시겠다ㅎㅎㅎㅎ 그럼 화이팅! 하면 한번 끊었다가 다시 하셨어요? 아니면 무시하거 어떻게든 이어가셨어요?', 'ㅋㅋ화이팅 매일해요 ㅋㅋ 그럼 아 일하러 가나보다 해서 오늘도 수고해~ 하고 일끝나면 알아서 와요 ㅋㅋ\n퇴근한다고 ㅋㅋ 그럼 또 이야기하고 그래요 ㅋㅋ 가끔 점심때 맛있게먹으라고 정도만 하고 일할때는 톡하지 않고\n쉴때 저도 톡하고 그러니깐 자기가 놀고 있을떄는 잘 해줘요 ㅋㅋ', '일하는 동안은 안하는군요 잇프제님과 그런 연락 패턴이 잘 맞나봐요!!! 역시 잘 사귀는 커플에는 이유가,,\U0001faf6 저도 그 사람의 스타일이 있겠거니하고 이해해 봐야겠어요ㅠㅜ', '저도 항상 계속 연락하는 연애만 하다가 인프피를 처음 격어서 ㅋㅋ 어려웠는데~ 또 자기 시간 존중해 주고\n그러는게 나쁜 것 같지 않고 편해지더라고요 ㅋㅋ', '역시 알아가고 이해해가는 시간이 필요한가봐요ㅎㅎ 적응...적응...', '제 썸남?은 매일아침 굿모닝 아니면 잘잤어? 아니면 푹잤어? 이거 3개 돌려가면서 쓰는듯ㅋㅋㅋ']"
인프피랑 단기연애하고 서로 안맞아서 헤어졌는데 재회목적x 마무리 인사겸 톡보내도 괜찮을까요?,"['일단 겹지인있고....', '그리고 일방적인 이별톡에 저도 자존심부리느라 웅조아! 이렇게 답장했어요.', '그사람도 이기ㅣ적이지만 그래도 제 맘이 싱숭생숭해서 마무리인사할겸 보내고 싶은데 질척거린다고 생각할까요?', '재회할 맘은 없어요. 그냥 다시 지내도 친구정도..?']",Entp 7w8 8w7,"['재회할 맘도 없으신데 어장관리하는건가요', '예? 아뇨 마지막마무리를 서로 찝찝하게 한거같아서요 전확실한게 좋거든요. 그냥 언제부터 이별생각을 했는지 그런것도 궁굼해서요', '이미 좋아~ 라고 했는데 마무리멘트를 다시 하신다면 엄청 미련남아보여요ㅠㅠㅋㅋ', 'ㅋㅋㅋㅋㅋㅋㅋ알겠어요 안해야겠네요']"
인프피들에게 장문의 문자는 어떤 느낌인가요?,"['긍정적인 말과 희망찬 말로 가득한 문자라도 부담을 느낀다면 피하게 되나요?', '문자를 보내고 이틀 뒤에 제게 문자를 보내면서 일상적인 대화를 하게 돼서 놀라긴 했어요.', '다만 서로가 서로에게 느끼는 온도가 다른 것 같아서.. 말을 신중하게 해야겠더라고요.', '저는 저대로 아무렇지 않게 예전처럼 대하고 있지만 과연… 잘은 모르겠네요.']",INFJ Spidey,"['제가 좋아하는 사람이 보내면 몇번이고 읽고\n그게 아니면 부담이에요🥲 그러고 서서히...선을', '그렇군요. 저도 분위기를 봐야겠네요.', '단순해질 필요라… 저는 어찌 되어도 상대방이 가장 중요해요. 상대방이 불편하지 않았으면 하고 무엇보다도 다양한 가능성 때문에 여러 경우의 수를 생각해두기도 해요. 물론, 저는 솔직해지려고 노력하고 있어요. 사랑한다는 말 이외로 표현할 수 있는 말은 전부 표현하고 있답니다.', '어떤 상황이냐 따라 다른 것 같아요~\n\n유형을 떠나 매번 상대의 톡이 장문이면 불편하지 않을까요..?? ..\n\n보통 상대방의 온도와 태도에 맞게 길이나 속도 조절 잘하는 분들 전 사회성 좋아보이고 매너처럼 보이거든요 :)!\n\n그리고 상대방이 힘든 상황이라 걱정되서 한 두번은 장문을 보내주면 아 내 걱정이 되는가 보다하고,, 고마울 수 있는데 지속적으로 그러면, 부담스러울 것 같아요!\n내 상황은 변하지 않아서 딱히 더 할 말이 없는데, 상대방이 저렇게 지속적으로 내 걱정을 한다? 그럼 미안한 마음에 더 부담 되는 것 ..']"
엔프피 진짜 귀여운 점,"['엔프피들 똑똑한 와중에 어딘가 허술한 면이 있는데 그게 너무 귀여움......', '노래 심취해서 듣다가 내려야 할 정거장 지나친다거나', '도장 찍을 때 도장에 잉크 안 묻었는데 덥석 쥐고 찍어본다거나', '허술하다고 해야하나? 약간 경계심 없는 듯한 태도가 늘 시선을 잡아챔', '사교성 좋고 밝고 긍정적인 골든 리트리버 댕댕이들 ㅇㅇ 귀여워어어어 말도 잘 통하고 재밌는 최고의 친구들']",omoINTJ,"['오 인티제가 엔프피의 귀여움의 빠지다니ㅋㅋㅋ놀랍네여\n제 친구 엣티제들은 늘 엔프피를 좋아하지만 어딘가 챙겨줘야되고\n나사하나 빠진친구라고ㅋㅋㅋ\n하던데 맨날 액정깨고 블루투스 이어폰 잊어버리고 만지면 부수거나 망가뜨려서ㅋㅋㅋㅋ알 수없는 칭구지만ㅋ\n인엔팁이 보는 엔프피도 사실\n귀엽고 맨날 놀리고싶은(애정표현)\n그런친구 같아요', '그쵸 ㅋㅋㅋ 다른 사람이 그랬으면 ‘바보냐고…’ 생각했을텐데 워낙 호감형이라 그런지 ‘바보냐고♡’가 되버림 ㄷㄷ 엔프피의 마력', '왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 비유 찰떡 (하트)', '음 한번 인티제를 만나 봐야 겠군 ...... 이렇게 우리를 좋아 할 수 있다니 고맙습니다 흑흑']"
인프피 인스타,"['인프피 분들은 이성 인스타 게시물에 댓글달고 상대방이 스토리 올리면 선디엠도 잘하시나요?', '친하다고 생각하는 남사친 여사친이면 상관없이 가능한가요? 아니면 아무리 이성이여도 조심스러우신가요?']",항상 ENFJ,"['친한거 여부 상관없이 관심없이 관심없고 별 생각없는 이성들에게는 댓글이고 선디엠이고 다 가능한데, 관심있으면 오히려 아무 반응 못해요ㅠㅋㅋㅋㅋㅋ', '좋아요 누르는거만 가능한가요..?ㅋㅋㅋㅋㅋ', '사바사겠지만 저는 좋아요도 아주 가끔만 누를거 같네욤…ㅋㅋㅋㅋ', '친하면 상관없이 하는데 상대방이 연애를 하고 있으면 조심하는 것 같아요ㅋㅋㅋㅋ\n저는 좋아요누르는 것도 신중한 편이라..']"
엔프피 남 재결합,"['cc였고 5개월정도 사겼는데 종강 후에 엔프피 남이 헤어지자고 하더라고요 다음날 얼굴보고 잡았는데 잡혀서 일주일정도 사겼는데 일주일 뒤에도 마음이 예전같지않다면서 그만하자고 하더라구요 그래서 제가 일주일 뒤에 제 마음정리 좀 하고 나중에 커피한잔 마시자~ 이랬는데 좋다고 하고 연락이 끊겼어요', '엔프피 남이 오랫동안 고민하고 생각하고 헤어지자고 말했다고 하더라구요..', '근데 헤어지고 엔프피남이 갑자기 인스타 메모에 이별노래를 올리기도 했고 갑자기 안 올리던 스토리를 왕창 올리더니 또 스토리 올리는 게 줄어들고.. 저는 헤어지고 그냥 좀 마음 좀 쉬고 싶어서 스토리를 잘 안 올리다가 후에 일상 스토리나 가끔은 함께했을 때 제가 셀카 찍었던 거나 풍경 찍은 거 올렸는데 헤어지고 한 3주?정도 되었을 때 제 인스타 계정만 다 차단하더라구요 ㅋㅋ..', '개강하면 마주치기도 할텐데…', '', '제가 헤어진지 6주정도 지났는데 6주동안 잊으려고도 해보고 자기계발도 정말 열심히 했는데 한 번쯤은 딱 마지막으로 한 번 잡고 싶은데 어떻게 해야할지 모르겠어요… 조언 좀 주세요…', '약간 웃기지만 전남친 너 내가 다시 꼬실거야 너가 안 넘어올거같냐 이런 마인드로 살도 거의 10키로 빼고 책도 많이 읽고 취미도 많이 생겼는데 ㅋㅋㅋㅋ..', '']",안냥하세오,"['엔프피 였던 사람으로서 알려드리면..\n저도 몇번 전 남자친구들이 연락오고 그랬는데 한번도 만난 적 없어요. 제 개인적인 특징일 수도 있지만 연애할 때 맘과 정과 사랑을 다 줘서 끝나고는 이별 때문에 힘들긴 해도 돌아가고 싶다 이런 맘은 잘 안들어요. 최선을 다해서 후회가 없다 이런 느낌..?', '6주면 다 정리됐을거 같아요\n엔프피는 빨리 잡으라던데요 한달안에...', '헤어지자 하면 정리 다 끝내고 했을 뿐더러 시간 지났음 아예 싹 다 지우고 잊혀졌을겁니다 .. 끝 ..', '우리는 쉽게 만나기는 해도 쉽게 헤어 지진 않는데 .... 5개월 만나고 헤어지자 했다면 님은 사귀는 거였지만 그는 아니었을 가능성 높음.\n사귀었다면 헤어짐엔 엄청난 명분의 이유가 존재 함. 둘 사이 없었다면 그에게 분명 있었음 ( 입영 뭐 이런거 )\n둘 사이 있었다면 그를 잡지 마세요 . 님 자존만 쫄아듬\n그사람 문제 였다면 가만 있으면 그거 해결하고 님에게 다시 옴 ( 님을 사랑했었다는 가정 하에 )\n\n근데 아무리 봐도 두분은 사귄거 같지 않음 ㅜㅜ 미안 합니다']"
연애하면 어떤스타일에 가까우세요?,"['1번.연애해도 혼자만의 시간이 필요해서 애인과 일주일에 두세번정도? 만난다', '', 'vs', '', '2번.혼자있는시간 필요없다 함께하는즐거움이 커서 애인이랑 매일만나도 좋다', '', '']",ENFP1INFP,"['1', '1', '무조건 1\n2 같은 사람과 만나기 싫어요!', 'ㅋㅋ전 2.....', '1', '111\n2의 경우도 가능하긴 하지만 그래도 하루라도 내 시간이 필요해여.. 충전시간ㅠㅠ', '1', '뭐 시간이 가능한 만나면 좋은데 안될지라도 어쩔수 없다고 생각합니다', '2', '무조건 1', '저도 1 이요.. 2 같은 연애도 해봤는데 힘들어요 ㅋㅋㅋ', '1', '1번 가끔씩 2번', '1번.. 2~3번도 많다고 생각 주1회 적당', '매일 만나는게 하루종일 있는거면 싫고…중간에 잠깐 만나는거면 2 좋아여! 아니라면 1….', '1 인데 두세번 보다는 한두번이요', '2', '인프피인데\n1이요!\n남자친구가 너무너무 좋지만 약속에 대한 스트레스가 큰 편이라 일주일에 한번 정도 보는게 젤 좋아요', '1']"
이정도면 저 ENFP에 진심인거죠?ㅋㄱㄱㄱㄱㄱ,"['', '', '', '상담사분도 당황했던ㅋㄱㄱㄱㄱ ㄱㄱㄱ', '88%이상 나온사람 극히드물다며...', '그치만 이게 또 좋은건아니라고 하더라구요', '너무 극단적이라 불건강하다고ㅎㅎ', '', '', '테스트할때마다 벗어나본적 없는 엔프피...', '30대 중반이지만 분명하게 일관성있게 살고있나봐요', '친구가 이거보더니 진짜 희대의 언어살인마라고..', 'F에 토론지향사고는 웬말이냐며', '묘에 파뭇어도 묘밖으로 얘기할년이라고 하더라구욬ㅋㄱㄱㅋ🤣🤣🤣🤣', '', '줄이고 싶은데 입열면 텐션이 올라서', '진짜 TMI 끝판왕ㅠㅠ나를 좀 속이려 입닫아도', '표정이 말하는데 어떡하죠?ㅋㄱㄱㄱㄱㄱㅋㄱ']",극ENFP극,"['ㅎㅎㅎㅎ정말 일관성있네요', 'ㅎㅎㅎㅎㅎ저와 토론한번 해보시겠어요?찡긋', '와 완전 극 엔프피 이시네요 ㅎㅎ', 'ㅎㅎ그쵸? 그래서 너무 간파를 쉽게 당하나봐용']"
인픞 엔픞은 원래 스토리 좋아요 잘 눌러줘요?,['특히나 인프피요.. 이유가 머에요?'],화안났음,"['인프피아니지만..거의다 반반인사람으로 보면 생각없이 눌러요\n오 맛잇겟다 생각들면 누르고 , 오 이쁘다 생각들면 누르고.....ㅎㅎㅎㅎㅎㅎ', 'ㅋㅋㅋㅋㅋ아 이유가 없군요', '22222', '33333', '너만 한정이야\n고런 느낌이요', '나름 플러팅..??', 'EI반반인 저는 이유없긴 한데 그렇다고 안친하거나 별루 안좋아하는 사람이나 가까워지고싶지않은 사람한테는 잘 안누르게되요ㅋㅋㅋ', '충분히 가깝다면 이유없이 누르게 되나요?', '네 충분히가까우면 뉴르게되요! 하트누르는게 어려운일도 아니구 너의글 나도 보고있다! 뭐이런의미로ㅋㅋㅋ', '저는 왜 눌러본적이 없을까요.. 그래서 의미가 큰주아랏어요ㅋㅋㅋ', '아무 생각 없이 누릅니다', '아하.. 저는 눌러본적이 없어서 잘 모르겠네요🥲', '싫지 않은 이상 친하지 않아도 별 생각없이 눌러요, 되게 쉬운일이지만 좋아요 받으면 괜히 기분 좋잖아요!', '헉 저도 이런 생각이요! 받으면 기분 좋잖아요 (*ˊᗜˋ*) 내 1초로 상대 또한 기분이 좋아진다면..!!! 마음에 드는 스토리에 잘 눌러요 (사진 예쁘거나 사람이 잘 나왔거나 음식이 맛있어보인다던가 등등..)', '저는 좋아요도 신중?한 편이라 좋아하는 사람이나 내사람이나 연인이면 그냥 막 다 누르고 나머지는 거의 안누르는 것 같아요\n근데 사실 좋아요도 부담스러울까봐 아님 마음이 티날까봐 안누른적도 있...', '역시 사바사?', '그런듯 싶습니다...ㅋㅋㅋㅋㅋㅋㅋ']"
오늘 엔프피 남사친 만나고 왔는데….하…,"['3년전 게임으로 알게되서 쭉 연락함 엔프피 남사친', '중간에 여친생겨서 연락 서로 뜸하다가', '오늘 처음으로 서로 얼굴보고 술마시고 노래방가고 놀았네요', '헤어진줄알고 같이 놀았는데 자꾸 폰을봐서 혹시나 하는 마음에 여친있냐물어보니까 여전히 사귀고있다해서', '여친분은 지금 너가 여사친인 나랑 노는거 알고 있냐 물어봤더니', '그냥 친구랑 노는줄알고있대요', '저는 이성친구관련 보수적인편이라 여친분 입장이 걱정된다, 지금 너 이래도되냐 물어봤더니', '엔프피는 어차피 자기 여친도 전에 아는 남자선배랑 술 마신 적 있다고.. 자기는 이런건 관대한 편이라고 말하더군요', '오늘 그럭저럭 재밌게놀고 다음에 한번 더 같이 만나서 놀자고… 약속을 또 잡아버렸어요', '제가 여친 입장이라면 배신감 크게 느낄텐데', '여친한테 허락받고 놀자할까요? 어떻게 해야할지 모르겠네요.', '']",심리의세계,"['여친한테 허락을 득해야죠', '엔프피가 알아서 하지 않을까요??', '세계님이 크게 신경쓸 일은 아니실 것 같아요 ㅎㅎ', '세계님께서 이성적으로 호감을 느끼고 계시다면 안 만나는게 맞고 그게 아니라면 무방할 것 같습니다.', '저라면 일년에 한두번 안부차 밥먹는 정도만 하겠네요 ㅎㅎ 괜히 억측만들어내기 싫어요 ㅎㅎ', '본인이 찝찝하면 안만나는게..']"
