title,contents,author,comments
이래도 저래도 ISFP,"['에이 설마 변할라구? 하고 애니어그램까지 해봣으나', '', '저는 역시 어김없는 잇프피가 맞나요? ㅎㅎ', '']",달콤한캔디ISFP,"['찐 잇프피는 바뀌지 않나 봅니다 흐흐', '저도 유료검사 까지 했는데도 잇푸피임다', '우리 평생 잇푸피로 살아보아요 헤헷', '저도 잇프피 나왔어요 ㅋㅋ', 'ㅎㅎ 그렇군요?\n\n찐 잇프피는 한결한같은 존재인가 봅니다', '저도 뭔 이것저것 다 재미든 짅지하든 다 해도 어쩃든 잇프피 나오더라구요 ㅎㅎ', '님도 그러하시군요? 흐흐\n\n역시 저희는 어쩔수없는 잇프피 인가 봅니다', '진짜 한결같은게 놀라워요 ㅎㅎ헤']"
잇프피 뼈 때리기!!,['아뵤'],ISFPt백곰,"['그리고 그 귀찮음을 극복하신 분이 유느님이시군요', '그렇겟지요 ㅎㅎㅎ 그러는거 쉽지 않은데 말이죠 ㅎㅎ']"
잇프피에게 이러면 손절 당합니다[문제시 삭제],"['잇프피에게 이런 행동 하시면 안됩니다', '', '손절 당합니다', '', '']",달콤한캔디ISFP,"['사실 저런 상황들이 다 내 예민함에서 기인되는것이라 역으로 생각해본다면\n저런 상황들에 유연하게 대처하게 될거라 생각합니다\n무엇보다도 충돌로 인해 피곤해지는게 제일 질색이라', '그렇죠\n잇프피분들 예민한분들 계셔요 ㅎ\n영상처럼 잇프피들이 싫어 할 행동\n안하는게 맞죠']"
잇프피 월급루팡 무물 한번 해볼까요?,"['칼답 잇프피가 무엇인지 보여드리겠습니다.', '']",ISFPt백곰,"['저도 isfp 예요^^ 공감과 배려의 아이콘인데 혹시 그래서 손해보거나 희생하는 편이 많은거 같아요~ 사람들에게 당당하게 할 말은 하시나요?', '아뇨. 거의 안합니다. 특히 회사라면요.\n남들한테 떠넘기는편도 아니구요. 진짜 제 눈에서 벗어난 사람들 아니면 쓴소리도 거의 안하고 제가 다 손해보는 편 이네요.', '저두요ㅠㅠ 아쉬운 소리 못하고 에휴.... 내가 하고말지 ㅠㅠ 이래서 일감은 점점 늘어나고 착한사람 콤플렉스에.... 홧병의 아이콘같네요 ㅋㅋㅋ', '저는 오래걸리는 편 입니다.\n상대방의 마음도 확인 해야되고 저도 확신이 서야 해서요.\n전 호감있으면 선톡도 잘 하구요, 약속도 잘 잡는편이고 부르면 튀어나갑니다. 그리고 사소한거 하나하나 기억해두고 챙겨주곤 합니다.\n그리고 제가 호감 없으면 여지 1도 없는편입니다.', '잇팁 아니십니까 이정도면 ㅎ ㅎ 저랑비슷한대요', '요즘 이리저리 좀 치이면서 약간 t로 가는 중입니다. ㅋㅋㅋㅋㅋ', '상대가 잇프피인데 썸타다가 좀 안좋아져서 한달간 데면데면 하다 사실상 깨진건데 거의 말도 안하다가 같은직장이라 쩔수 없이 봐야하긴한데 갑자기 예전이랑 똑같이 대하는건 기분이 풀린건가요?', '서먹하다가 평소같다고 하면\n저라면 기분은 풀렷을거에요.\n계속 썸이냐 물으면 놉 이구요', '근데 자꾸 왜 스킨쉽울 할까요..? 햇갈리게 ㅠㅠ', '스킨십을 해요?\n사바사지만 제 기준에선 그렇다면\n이야기가 달라지는데요.\n한달 서먹하던 기간이 완전 썸붕이엇나요?', '음..상대가 무의식적으로는 예전처럼 말투가 애교부리거나 스킨쉽을 자기도 모르게 하는거 같다가 아차 싶어할때도 있는거 같았고 그렇게 2주정도 그러다가3주정도는 아예 연락을 서로 안했어요 갑자기 연락 하지말란 티를 좀 내길레 그러다가 갑자기 약속도 잡고 전화도 걸고 그랬어요 상대가', '혹시 동굴 들어갓다 나온거 아닐까요?\n저는 저 상황이라면 절대 스킨십 못할 것 같은데.....직장동료와 썸을 탓다면 더더욱이요', '음 제 추측이지만 저때문에 기분 상했었던거여서 그 일이후로 원래 놀기로 한 약속있었는데(썸붕후 2주 후에 약속)원래 잡은약속이라서 인진 모르겠지만 상대가 나와줬고 그때도 스킨쉽하고 그래서 저때 풀렸구나 생각했는데 그담날부터는 또 벽치다가 다시 원래대로 돌아오고 지금은 쭉 아예 예전이랑 똑같이 대하고 한번 상대방이 그랬얶어서 그런지 이러다 또 갑자기 언제 돌아설지 불안하긴 해요', '음...어렵네요.\n저라면 맘 없다면 저런식으로 행동하지는 않을 것 같은데말이죠', '그쵸..만나서 놀때는 스킨쉽하고 그러는거보면 제 입장에선 맘 없으면 아예 스킨쉽은 안할거같은데 또 논다음에 행동은 맘없는거처럼 행동하다가 다시 예전처럼행동하면은 맘이 있는건지 없는건지 여지를 주는건지 스킨쉽이라도 안했으면 확실히 알거같은데…일단 확실한건 앞으로 행동을 계속 봐야겠어요 답변 감사합니당!!', '그런데 그건 있어요. 잇프피들\n표현 더럽게 못한다는데\n행동으로는 잘해요.... 몸이 앞서요\n차라리 잉이님도 대놓고 이야기해보심이... ㅎㅎㅎ 화이팅입니다.', '음..그러면 가끔 자기도 모르게 스킨십한다는건 맘이 있는거 같가도 하고여\n대놓고 물어보는것두 좋겠죠!', '네 전 딱 그렇게 행동할 것 같네요. ㅎㅎ\n실제로 저도 좀 그러기두 했구요.\n좋은 소식 기대할게요', '넵 응원 감사합니다!!😆', 'ㅠㅠ..약속 잡았는데 까였어요', '왜요? 뭐때문에요? 뭐래요?', '상대가 볼 일있어서 어디가는데 저도 그쪽 가야해서 일끝나고 시간괜찮으면 밥먹자그랬는데 이유도 말안해주고 단호하게 안가 이랬어요', '아니...왜요? 도대체.... 그럴꺼 스킨십은 왜하고...하..너무 상처받지 마세요 ㅠㅠ', '썸붕나고 나서 일때문에 본인이 필요할땐 연락했었는데 제가 할때눈 귀찮아하고 단호한 말튜여서 좀 상처 받았었는데 사이 안좋아지고 나서 원래부터 잡은약속때 놀때도 스킨쉽(팔짱끼고 어깨에 머리기대고) 그러길래 솔직히 전 좋아하는맘이 있어서 내심 풀렸나 생각을 하고 좋아했었는데 그날만 그랬고 그 후로 일주일전?쯤 까진 하루종일 스트레스받고 그러다가 일부로 최대한 안마주쳤거든요 제가 피했어요 근데 어느순간부터 갑자기 전처럼 장난치고 직장애서도 남들 안볼때도 조금씩 스킨쉽하고 그랬었는데 그러다가 그쪽에서 밥먹자고 약속을 잡았는데 그날도 똑같이 스킨쉽하고 놀고 술먹고 피시방가서 밤새고 그랬거든요 솔직히 일주일전까지도 예전이랑 똑같이 대하고 놀때도 그러길레 솔직히 전 마음없으면 약속도 굳이 안잡고 스킨쉽도 전혀 안할거같은데 2번씩이나 이러고 저도 첨엔 벽치길레 맘 정리하려고 잘 되진 않았지만 노력중이었는데 상대가 약속때 한 행동보고 다가오능거같다고 생각되면 다시 좋아졌다가 벽치면 또 반복되고 너무 비참해요..', '스스로 바뀔 수 있는 사람이라고 생각하세요? 누군가를 위해서든~ 스스로를 위해서든요!', '네 가능합니다. 제 회피성향을 고쳤거든요\n선택장애도 고쳐나가는 중 이구요.\n사람은 뭔가에 상황이 닥쳐야 바뀌더라구요', '그 상황이란건 스스로 심각성을 느낄만한것이어야 하는건지 궁금하네요..흠', ""네 저는 제 스스로가 심각성을 느껴야 바뀌더라구요. 전에 누군가 조언식으로 이야기를 해줬는데 그때는 안되었거든요.\n\n약간 '그래서 어쩌라고?' 였는데 자각하니까 바로 바껴야지 하게 되더라구요"", '그러면에서 isfp istp이 겹치는 부분이 있는 것 같아요.. 자기중심적이랄까.. 어떤면에서 보면 대인관계에 냉정한? 잇프피 남자친구와 이런면은 좀 같이 이야기하면서 바꿔나가면 좋겠다~ 이야기를 할때마다 왜 내가 고쳐야해? 라는 태도로 나오는걸 보면서 좌절할때가 많아서요. 어차피 남이 말해서 되는게 아니고 잇프피가 직접 깨달아야하는거라면 상대는 연애하는 내내 혼자만 노력하는 것 처럼 느껴질것같아요', '배려심 깊고 남들과 잘 지내지만\n개인주의고 자기중심적인게 잇프피 아닐까요\n내가 왜 고쳐줘야해 까지는 아니지만 저도\n내가 이렇게 살겠다는데?? 싶은 마음이라\n본인이 마음 먹고 바뀌지 않으면 쉽지 않다고 보이네요', '그쵸, 솔로라면 내가 이렇게 살겠다는데? 라는 태도와 말을 어떻게 비난할수있겠냐만. 연애 중이고 그 상대가 괴로워하는걸 충분히 듣고 알았다면 고칠법도한데, 고쳐볼게->내가 뭘?(언성높이고 싸움)->고쳐볼게 의 영원한 반복중이라 잇프피랑 연애하는 사람으로서는 늘 지쳐있는 기분이라서요. 상대에게 기대가 없어지는 연애는 하는게 아니라던데. 잇프피에게는 무언가 기대하는게 너무 힘든거같아요.', '개인적으로는 진짜 아무사이도 아니라면 불편합니다. 발전할 관계도 아니고 괜히 사이만 껄끄러워져서요.\n오히려 애매모호한 사이라면 편할 듯 합니다. 제 입장에서는 상대 맘을 몰라 애매모호하게 있을 것 같은데 차라리 편할 것 같아요', '잇프피들 들이대는거 부담스럽다. 뭐하다 그러지만 저는 오히려 그럴때 물어보는게 편할 것 같아요.\n만약 제 썸녀(?)의 마음을 몰라서 우물쭈물 하는데 확실하게 물어봐준다면 맘 편할 것 같아요', '지극히 개인적인 의견입니다 🫣', '네 엄청 많습니다.\n연인과 관계가 지속되는 한 계속 질투하고 생각날 것 같습니다.', '번호를 물었다..까지는 좋아요\n이상한 번호를 알려줫다..까지도 그래 이해해\n번호를 줫다...죽자는거죠 이건 ㅋㅋㅋ', 'Isfp 에게 헤어짐을 통보받고,, 처음엔 제가 매달리니 도저히 안되겠는지 차단을 하더라구요,, 한달정도가 지나고 우연히 보니 차단이 풀려있더라고요, 잇프피분들은 한번 식으면 손절?이라고 하던데 맞나요..? 의미부여하면 안되는거 알면서도 하게되네요..', '완전 식었으면 거의 회복 안된다고 보아도 될 것 같아요. 그런데 그걸 굳이 차단을 풀었다는건 너무 매달려서 차단을 햇다가 어느정도 좀 가라앉아서 풀었을 수 있겟지요. 잇프피 본인에게 상황상의 문제가 있었다거나 너무 구속당했거나? 등의 문제가 있어서 이별을 통보했는데 아직 마음의 정리는 완전히 못 해서 그럴수도 있지 않을까...라는 생각도 있네요.', '그렇군요.. 크게 싸운적은 없고 평소에도 사소하게 문제가 됐던건 이성친구 문제였습니다..항상 제가 서운해했었고, 한번은 그로 인해 기분이 태도가 되어 감정적으로 행동해버렸습니다.. 그거에 대해 그친구가 감정이 많이 식었다고, 더이상 저를 서운하게 하고싶지도 않다고, 자기는 자신이 없다고 얘기를하며 떠나갔습니다ㅜㅜ']"
펑,['펑'],엔팁쿠,"['엣프피 자주 못만나면 힘들텐데란 우려가 되지만.. 결판의 날에 먼저 얘기 안꺼내면 그냥 시크하게 어떻게 생각하느냐 돌직구 날리시는게 어떨까여', 'ㅠ안그래도 자주봐야한다는 글들이 많아서ㅠㅠ\n3교대라 시간맞추기가 너무 어렵네요\n그래도 연락하고 보러와준다는건 어느정도 가능성은 있겟죠....? 아 그리고 사실 제가 3번째만남때 호감있다는 식으로 말했던 상황이라아ㅏㅠㅠㅠㅠ', '그럼 티 안내더라도 분명 의식하고 있을테니 못먹어도 고 해보시는건 어떨지..ㅎ 물론 결정은 엔팁쿠님 몫이지만요!']"
"서로 다름을 받아들이고, 존중해주면, 변화 합니다","['주말에 쉬는걸 좋아하는 잇프피,,', '사람 많은곳도 좋아하지 않고,', '귀차니즘 심한거 아는데.. 3월 초에 꽃구경 가고', '싶다는 그말을 잊지 않고 주말에 꽃구경 갈꺼야?', '라고 물어 보더라구요*_* 기억력은 진짜 좋아요👍', '서로 성향이 다름을 인정하고,', '혼자만의 생각 정리할 시간이 필요하다 해서', '저희는 잠수 규칙 5일을 정했거든요', '답은 안와도 아침, 점심, 퇴근때 카톡하고,', '전화는 안했어요', '5일중, 3일을 혼자만의 시간을 가지고 난뒤에', '일찍 연락한 남자친구에게', '제가 일찍 연락해 주고, 대화 하러 나온거', '너무 잘했다고, 대견하다고 그랬더니', '길게 잠수 하면 당신이 힘들잖아 이러는데', '진짜 이사람 변화 하구 있구나 느껴져요^_^', '', '회피형은, 안정감을 느끼게 해주는게 좋데서', '잠수에서 일찍 나오면 보상도 해주고,', '안정기지를 만들어 주려고 노력 하고 있어요', '', '제가 잘못 해서 마음 상하게 했으니,,', '대화하고, 기분 어느정도 풀린게 보여서', '가방에서 사과 꺼내서 이제 사과 받아 주는 건가용?', '하고 주니 웃더라구요😂', '', '말로 하는 표현보다,,,', '집에서 쉬는거 좋아하면서 같이 무언갈', '해주려는 노력이 배려가 더 따뜻하게 느껴 집니다😊']",ISFJ 잇프제16,"['참 현명해 보입니다 서로를 알고 인정해 주는 느낌입니다', '보기 좋네요ㅎㅎ']"
잇프피에게 ‘생각해볼게’ 란?,['거절 맞나요?'],마지막검사 ENFP,"['썩 내키진 않지만 너가 원한다면 의 경우는 없나요ㅠㅠㅠ?', '잇프제지만 저도 거절의 의미로... 🤣', '전 인프피긴한데... 생각해보다 점점 사라질게. 자연스럽게 fade out할때써여ㅋㅋㅋㅠㅠ', 'ㅋㅋㅋ 저는 진짜 생각해본다는 뜻으로합니다. 싫으면 싫다해요.. 아.. 나는 별로… 이러면서..\n잇프피에게는 거절같어요. 뒤돌아서면 너 진짜 생각해보게? 하면 아니? 당연히 안할건데?', '싫음이80%이상입니다 ㅋㅋ\n바로 앞에서 딱 거절하면\n상대방 무안할까봐 생각해볼게 라는 말 합니다\n혹은 정말 생각해보겠다 일 수도 있는데\n아마 긍정은 아닐거 같네요 ㅋㅋ', '신기해요 저는 생각해본다는게 진짜 생각해본다는 건데 거절의 의미로 쓰이다니!;;', '정말로 생각해본다는 의미로 쓸 때도 있기는 한데 대부분은 거절의 의미로 씁니다!', '맘에는 내키지 않지만 받아들일땐 음..알겠어\n맘에도 들지않고 내키지도 않을땐...생각해볼게 이렇게 쓰는 느낌이네요', '잇프피 남자친구는 나 내일 갈께~ 이러면\n생각해 볼게라고 장난할 때 써요', '댓글 잘 달아주는 잇프피들 귀엽네요ㅋㅋㅋ', '거절 맞아용.. ’실천은 안할테지만 너가 말해준 성의도 있고 내가 거절한다고 하면 너가 무안해 할 수 있으니‘ 의 의미라고 보시면 됩니당', 'f들 사이에선 거절로 쓰인다고 들었습니다만 ㅋㅋㅋ', ""생각'은' 해볼게 하지만 지금은 하기 싫고 썩 내키지 않네, 약간 이런 느낌입니다"", '저도ㅠ거의 70%거절…? 생각만해볼게 느낌', '염두에 둔다는거지 바로 실행하지는 않는다 일때 써요\n근데 이게 부정적일때 긍정적일때 둘다 쓰는말이라서\n앞전에 어떤 상황이었는지 알아야 할거 같네요']"
솔직히 isfp가 제일 많은듯,"['우리반 절반은 isfp인듯', '이세상 isfp 넘 많아짐', '길가다가 너 mbti뭐야? 라는 질문이 들려오면', '8할은 isfp..']",ISFP 윌로,"['제일은 몰라도 많은거같긴해요\n탑3안에 들어갈듯', '제 주위에 잇프피 동생 하나 있어요ㅋㅋㅋ', '잇프피.인프피없어여ㅜ한명도못봄.\n제주위는 왜 죄다 엔팁.엣팁.엔프피.엔프제들뿐', '헐 진짜요?? 절반이 잇프피에요?? 여고??', '제주변만봐도 남녀불문 잇프피가 압도적으로 많아요 뭔가 잇티제랑 같이 젤 전형적인 한국인 성격같아요', '잇프제 엣프제 천지예요 제주변은\nsfj stj가 꽉쥐고 있어요', '잇프제 엣프제가 많아요 제주변지인도', '저는 한번도 못만나봤어요...!! ㅋㅋㅋㅋㅋㅋ', '헉 그런가요...? 제 주변엔 잇프피 두명 밖에 못만나봤어요! 대부분 엔프피거나 엣티제네용']"
잇프피 분들 궁금합니당,"['다른 사람들한텐 일절 안 그러는데', '저랑만 있으면 막 자신한테 궁금한 거 없냐고 물어봐요,,,', '잇프피 분들 원래 그러나요...?? 아님 할 말 없어서 그런건가용']",인팁입니둥,"['자기에 대해서 궁금해달라고 티내는거에요 ㅋㅋㅋ', '가까워지고싶은 사람한테 그러죠', '관심달라고 하는 것 같은데요 ㅎㅎ', '아무한테는 안 그러고 친해지고싶거나 좋아하는 사람한테 그러는거같어요 직접적으로 말하진 않고 속으로,,', '저는 관심이 있는 사람한테 질문 폭격해요ㅋㅋㅋㅋ', '서로 대화가 잘 되는경우라면 나를 궁금해 해줬으면 하는거고요 정적 뚝뚝 끊어지는 분위기라면 어색하고 할말없을때 그런말 한적은 있어요', 'ㅋㅋㅋ호감있으신가봐용 관심달라고 하는거네요']"
댓글이 잇프피 그 자체,"['전 제가 댓글쓴 줄 알았네요.', '잇프피 여러분은 어떠신가요?']",ISFPt백곰,"['쫄려요....ㅎㅎㅎ 저런거 잘 못해요', '마지막 빼구 공감해용 ㅋㅋㅋㅋㅋ', '전 마지막 까지도 그러네요. ㅎㅎ', '다 공감하는데 첫번째 제일 공감가욬ㅋㅋㅋㅋㅋ', '저것도 진짜 지나고나서 아~~할걸...하죠 ㅋㅋ', '선택 못하고 미루다가 충동적으로 선택하고 후회 전혀 안한다는거 너무 공감이네요 ㅋㅋㅋ', '저도요..222', '저도 이거 제일 공감합니다 ㅋㅋ', '유퀴즈 얘기 왤케 웃겨요 ㅋㅋㅋㅋㅋㅋ', '관심 못받는거 얼마나 안타까운데요 ㅋㅋㅋ', '맞아요 ㅋㅋ 그리고 결정해놓고도 이게맞을까 하 더 좋은게 있지않았을까 이런적도 많아요 그러다 생각하기 지쳐서 에라 모르겠다 맞겠지뭐 하고 입에 과자 쑤셔넣음', 'ㅋㅋㅋㅋ 그죠 이게 맞나 저게 맞나??? 하다가 에라 모르겟다 ㅋㅋㅋ', '와..ㅋㅋ 저는 infj인데 내용 전부 다 엄청 공감되네요..ㅎㅎㅎ + 저는 필요한 정보들을 다 모아놓고 계에에에에속 고민하다가 가장 합리적으로 느껴지는 선택을 합니다. 근데 후회할 때가 많아요..ㅋㅋ 너무 많은 정보량이 어떨땐 오히려 좋은 선택을 하는 것을 방해한다는 느낌도 받습니다. 직관적으로 딱 선택하고, 후회하지 않는 게 정말 좋은 것 같아요 ㅎㅎ', '제일 친한 친구가 잇프피인데 사진이랑 똑같아서 신기해요! 특히 1,3,4..!\nmbti 과학이네..']"
