title,contents,author,comments
인프피 엔프피에겐 밀당 필요한가요?,"['인프피는 은근 본인들이 밀당하는것같고요', '엔프피는 그냥 있는 그대로 단순한타입인데 감정변화 있는거 맞는것같은데', '인프피,엔프피에게 밀당아닌 밀당하면 어떤가요?', 'ex) 집에도착했냐 잘갔냐 묻는편인데 상대가 넘피곤해서 먼저 잠들어버렸다던지 , 물어야될말 안물으면 좀 서운해하고 그럴까요?']",라라랜드으,"['인프피한테는 밀당하시면 한없이 멀어져갈꺼에요(마치 우주에서 사람을 밀면 계속 멀어져가듯이 ㅎㅎ)', '공감합니다', '222... 극공감합니다!', '인프피에게 밀당이란 필요없습니다', '엔프피도 밀당 싫어합니다.. 밀당인가 의심되다가 확신으로 가면 저는 싫어지더라구요.', '엔프피 떠보는거 시러해여~~!', '인프피는 밀당 필요없어요.. 미는 순간 상처받아서 멀어질걸요..\n내가 뭘 잘못했지? ~ 한거때문에 이러나? ~~때문에 그런건 아니겠지? 별의 별 생각 하다가 조용히 멀어질걸요..\n거기에 인프피가 싫어하는 포인트의 행동까지 했다면 바로 손절..']"
엔프피 좋아한지 좀됐네요 (긴글주의),"['그냥저냥 잘 지내고있어요', '가아끔은 엔프피가 전화도하고 1시간씩', '물론 제가 이제 더 많이걸고 오래통화하죠', '자기전에도 하던 일어나서 깨워주던', '', '그래도 제가 좋아하기전에는', '들이대는 사람들한테 부담스럽다하던가', '거절의사를 명확히 하던 친구였는데', '이게 참 친구를 잃고 싶지않은건지', '제가 과대해석을 하는건지', '저한테는 부담스럽다던가 친구로지내자는 말은 제대로 안하더라고요', '', '저야 워낙 기면기다 아니면 아니다 확실하게 말해야', '직성이 풀리는 성격이라 그런걸 수도 있고 저도 사실', '그게 거절의사라고는 생각하지만 확실히 떨어져나가게', '확실히 말해줬음 하는 괜한 고집이 생겼네요', '', '그사이에 30일에 만나기로했었는데', '30일 약속이 파토가 날 뻔했어요', '피티를 받는 친구라 저번에 자느라 못가서', '30일로 밀렸다는거에요', '그래서 걍 피티 받으라하고 파토내기로했습니다', '근데 저는 그친구를 좋아하기전에도 약속파토난 적이있었어서 그 김에 정도 떼낼겸 연락하지말자고', '선을 그으려했습니다 저는 모두를 좋게보는걸로 시작해서 싫어하는 행동을 하면 카운트를 까는듯한..그런 성격이기도하고 그친구가 약속파토만 3-4번째였기 때문에', '그래 좋아해도 멀어질거였고 이런행동으로도 멀어질 거였구나 하고말이죠', '', '그래서 약속파토는 싫어하는 행동이기도하고 여러번', '반복되기도했으니 연락안하겠다 잘지내라 했었는데', '', '잉ㅠ 월요일에 약속나가도 그럴꺼지?', '이러길래 그냥 피티받고 너 자신을위한 스케쥴을', '우선시해라 피티미루면 억지로끌어내는거 같다', ""하니까 '억지로 아닌뎅, 미루고 나가려했지..'"", '라길래 그랬으면 그냥 피티미뤘다고 말하면 되지않나 싶으면서 해명하길래 저답지않게 또 봐주고 그래 월요일에 보자 그럼 하고 넘어간거죠..', '', '참 1년동안 엔프피를 보면서 그래도 선은 확실하게 긋던 앤데 걍 알면서도 제발로 제가 가시밭길 걷는 느낌이네요..', '', '저를 잃기싫은 찐친으로 보기에 떠날까 확실히게 선안긋는건지 참 답답하네요 저도 어찌해야할지 모르겠고요']",내성적인estp,['이성적으로 호감이 있다는 말을 해보신적은 있나요? 그에 대한 반응이 제일 확실할텐데요']
엔프피 분들에게!,"['제가 엔프피를 좋아하게 됐는데요 같은 반인데 요즘 학교에서 눈이 좀 자주 마주쳐요 마주칠 때마다 서로 눈을 가늘게 뜨고 웃는 표정을 지어요 학교에서는 이 친구랑 말은 잘 하는데 연락은 아예 안 하는 사이에요', ""그런데 제가 어제 용기내서 릴스 하나를 보냈는데 그 친구도 릴스를 저에게 보내서 서로 킹받는 릴스만 계속 보내다가 제가 읽씹하고 끝났어요 그리고 오늘 길가다가 그 친구 닮은 캐릭터가 보이길래 찍어서 '너 닮음'이러고 같이 보냈는데 그냥 물음표 하나만 왔어요 이건 아무래도 저한테 관심이 없는거겠죠?ㅠ 그 친구가 절 좋아하게 만드려면 어케 해야할까요??""]",아니요 intp,"['엔프피 상대로는 직진이요~ 글쓴이님이 하신 릴스 보낸 것 정도는...\n엔프피에게 전혀 플러팅이 아닌...', '제 입장에서는 나름 플러팅이었는데ㅠ\n그럼 어떤 식으로 직진 해야할까요?', ""훗.. 내향형의 플러팅은.. 외향형에게 가소로울 뿐입니다..!ㅎㅎ\n그냥 한 번 연락할 거 두 번 하시고, 나름대로 표현하실 때 한 단계 더 세게 표현하세요~\n엔프피 상대로는 '나 너 좋아해~~ 너랑 있으면 즐거워~~'라는 것이\n대놓고 드러나게 다가가는 게 왕도입니다.\n그리고 재미있는 사람, 인격 좋은 사람이 취향인데 이건 뭐 어떻게 하루 아침에 만들 수 있는 것은 아니라서\n조금 감안은 하실 수 있어야 해요. 노잼인 사람인 재미있어질 수는 없으니까..ㅎ"", '간식을 .. 많이사주세여! 간식 너무조아아ㅏㅏㅏㅏ\n막 오다 주웠다 이런거말구, 간식 샀는데 같이먹을래? 이런거..?\n그리고 주위에 계속 머물러보세요. 눈에 띄든 안띄든 계속 뭘 같이하려고하고, 상대방이 ""너 너무 좋은사람이다"",""너랑 있으면 기분이 좋아"" 라는 마음이 들정도로요!!\n\n그리고 윗분 말처럼 릴스보낸거는 플러팅 아닙니다.. ㅋㅋ']"
층간소음 때문에 미치겠네요,['아 진짜 올라가서 싸워야할까요?'],골드쑨78,"['네 다음 스팸꾼...일반 회원인 척 하느라 고생 많으십니다', '그냥 미쳐도 되는데']"
인프피 무엇이든 물어보세요,['무엇이든! 대답해드릴게여 ㅎㅎ'],뿌삐뿌삐잉,"['약 한 달 반 정도 전에 친해지자고 한 인프피가 같이 영화보자고 먼저 말한거면 인간적 호감이 아니고 이성적 호감이겠죠??', '그리고 호감있을 때 행동들 궁금해요!', '지나가던 인프피인데 같이 뭐 하자고 말할 정도면 엄청 용기낸 거에요', '단순히 인간적 호감이 아닌 이성적 호감이 맞겠죠..??', '일단 같이 뭐하잔거보면 맞는것 같아요', '감사합니다 다음 주에도 같이 밥이랑 술 먹기로 했는데 고백해도 괜찮겠죠??', '앗 그건 상황봐서 고백하시는게..부담 주면 도망갈 수도 있어요', '지나가던 인프피 이지만 먼저 영화 보자고 할정도면 이미 호감을 넘어섭니다', '그렇군요 좀 더 지켜봐야겠네요 ㅠ', '천천히 꾸준하게가 중요해요 무조건!', '저는 정말 천천히 다가가고 있는데 상대방쪽에서 음 굳이..?라는 내용으로 선톡 자주 해주고 평일에 같은 수업있으면 말을 저한테 걸러 자주 와주긴 합니다!', '그렇군요 기분이 좋네요 ㅎㅎ', '그정도면 완전 호감 있어보여요 ㅋㅋㅋ 관심 없으면 먼저 말 잘 안걸거든요 저는', '혹시 인프피가 확실히 호감있는지 떠볼만한 좋은 질문이나 행동 있나요??', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㅌㅋㅋ\n근데 글쓰신분이 답안하고 지나가던 잉뿌비들이 해결해주는게 웃겨요', '만났을때 뚝딱거리긴 해요 저는', 'ㅋㅋㅋ다들 도와주셔서 너무 감사 할 뿐입니다', '제가 인프피가 뚝딱거린다는 말을 정말 많이 들었는데 뚝딱거린다..?이 표현이 뭔가 이해가 잘 안되네요', '그냥 만나면 좋아하는게 눈에 다 보이는..? 눈도 잘 못마주치고 행동도 어딘가 모르게 이상하고 ㅋㅋㅋㅋㅋ그런거 있어요', '음..다음에 만나게 되면 한 번 의식을 해보고 관찰해야겠네요 답변해주셔서 너무 너무 감사합니다!!', '인프피는 마음에 없는 말 예의상 하기도 하나요?! 남친이 인프피인데,,\n예를 들면,, 엄마 모시고 한번 놀러와! 내가 가이드해줄게! 이런 말이요 ㅋㅋ 분명 낯가리는 스타일인데 저런 말을 하길래 좀 놀라서요~', '윰 예의상 마음에 없는 말 하는 경우도 꽤 있죠 예를 들면 차 끊기면 우리 집에서 자~ 이런 거..? 근데 내가 좋아하는 사람 어머님이면 진심에서 나온 말 같긴 하네여', '그렇군요 ㅋㅋ 저는 그냥 예의상 한 말이라 생각했는데 진심도 조금 있었겠네요.\n오래 4년 이상 만났지만 다툼이 잦았던 과거연애는 잘 잊으시는 편인가요? 한번 헤어지면 미련 없이 돌아서는 스타일인지도 궁금해요 ㅋㅋ 또! 연애할 때 설렌가 vs 편한거 어떤 걸 더 선호하나요', '인프피 자체가 싸움을싫어해서 싸운다는건 기본적으로 애정이있어서인거같아요 전 다른사람만나기전까진 계속 곱씹고 못만나는데 그다음에 더 괜찮은 연인 생기면 생각도안나긴합니다', '카톡 안읽씹 하세요? 안읽씹 하신다면 그 답장은 언제 하세요?\n인프피랑 친해지는 팁도 알려주세요', '안읽씹 많이 하져,, 걍 끝맺는 대화는 무조건 안읽어버리구 답장은 나중에 용건 생겼을 때..? 친해지는 팁은 인프피한테 질문 많이 해 주고 공통점 많으면 친해지기 쉬운 것 같아요 아니면 저는 외모나 웃음코드 맞으면 먼저 엄청 치대서 친해집니다', '전 안읽씹은 잘 안하고 읽씹해요', '선톡이나 질문은 잘 없는데 리액션+칼답장은 해주고 얼굴보면 반갑게 인사해주면 이건 썸이라 보기에는 아니겠죠..? 톡할때 서로 가끔 호감표시의 단어들(너가 좋다)은 서로 씁니다 장난식으로\n어때보이나요', '그냥 조은 친구..? 찐호감이면 선톡도 용기내서 하고 질문 진짜 많이 해요! 상대가 너무너무 궁금해져서요', '잉프피랑 연애한지 5개월째인데 초반이랑 표현방식이 좀 달라졌다고 해야할까요.. 편해진것도 같고, 익숙해진 것도 같고. 그렇다고 사랑한다, 이쁘다 이런 표현을 안하는건 아닌데 좀 미적지근해진 느낌이 되어버렸어요. 저는 아직 불타는 애정표현을 받고 싶어서 몇번 얘기했지만 노력하겠다고 하고 얼마 안가네요ㅠ.. 만나자고하면 무조건 만나니 저에대한 애정이 변한게 아님이 분명한데 계속 얘기하면 지치겠죠..? 어제는 너무 답답해서 나 좋아하지이~? 이렇게 물어봤는데 당연히 많이 좋아하지. 이러더라구요. 글쓴님은 연애상대가 나 좋아하냐고 물어보면 어떤 기분이실 것 같아요? 실수한거 같기도 해서요ㅠㅠ!']"
엔팁 인프핍,[],entpio,[]
엔프피 플러팅,"['왜그렇게 여기저기 플러팅을 하는건가요??', '', '빠르게 찔러보고 아니다 싶으면 발빼는 전략인가요', 'or 상대 간보는게 재밌는건가요', 'or 상대가 착각하는게 재밌어서??', '', 'st입장에서 이해가 안되네엽', '', '', '', '']",Tesla ESTP,"['엔프피에게 친절함 다정다감 리액션은 디폴트입니다\n플러팅이 아니고 일상이죠 ㅋ', '아뇨 이런거말고\n대놓고 번호따고 유혹하는 이유요', '어느정도 호감만있어도 번호는 딸수있어요.그리고 어떤사람인지 알고싶어서 다가가는걸수도 있구요~~ 유혹이 어떤행동인지는 모르겠네요 ㅎㅎ(그 기준이 사람마다 다르지않을까요,그냥 지인으로써 친밀하게 한걸 오해하는 사람도 있긴하더라구요) 전 상대가 딱 정해진 뒤로는 올인입니다..', '음.. 다른사람은 플러팅이라고 하는데 저는 플러팅인지 모를경우가 많아서 해놓고 상대방은 ""으응..?"" 이러는데 엔프피는 아무생각이 안들때가 많습니다..ㅋㅋㅋ\n\n플러팅이라 생각자체를 안하고, 자기 마음가는 그대로 행동한거니까요~']"
내가 기억하는 인프피,"['1. 먼저 다가갈줄 알지만 처음의 다가감은', '호의로써의 다가감인 사람', '', '2. 생각보다 자기자신을 향한 감정에대해서는 눈치가 빠른사람', '', '3. 다른사람을 받아들일지 말지에 대한 고민이 많은사람', '', '4. 상대방이 나를 향한 감정이 진심인지 확인하는 시간이 많이 긴 사람', '', '5. 직접적인 대화를 하지않아도 호감이거나 좋아하는사람에게 내적친밀감은 올라가는데 겉으로 들키면안될거 같아 초조한사람', '', '6. 상대방의 마음에 대해서 이것저것 찾아보는사람(sns등 염탐)', '', '7. 그리고 그 마음이 길게 유지되었으면 하는 사람', '', '8. 티안내려고 하지만 온몸으로 티가나서 오히려 도망다니는 사람', '', '9. 단둘이 보다 여러사람이 있어야 티안나게 상대를 맘놓고 찬찬히 보는사람', '', '10. 갑자기 다가가면 역효과인사람', '', '11. 웃음과 다정한 말은 킬링포인트', '', '12. 은은한 달 빛 같은 느낌의 사람들']",그루 ESTJㅡISTJ,"['인프피를 좋게 봐주시는 것 같네요^^ㅎㅎ.', '짝사랑상대였습죠']"
똥꼬발랄 강아지같은 엔프피가 세상 제일 어려워욬ㅋ,"['생각보다 감정기복이 심한데요', '특별히 어떤 일 때문에 좋다 안좋다가 아닌것 같아보여요', '그래서 기분 안좋을때 왜그러냐 하면 설명을 못하는건가', '본인이 기분 좋고 안좋은 이유가 명확하지 않아보여요', '', '그리고 본인은 좋아하는 감정을 진짜 강아지가 달려들듯이 퍼붓는 편인 것 같거든요', '근데 정작 본인은 그런 감정폭탄을 받는 것 보다는 진심이 느껴질때 더 감동받는것 같아요', '생각보다.. 본인한테 감정을 퍼붓는 걸 좋아하는것 같은 느낌이 아닌듯해요', '', '싫은 사람한테도 별로 내색 안할 때가 많은 것 같아요', '그래서 정말 호감인건지 아니면 예의상인건지 헷갈릴때가 많았어요', '근데 이건 오래 보다보니 진심인것 같긴해서 그러려니 생각하고 패스하려구요 ㅎㅎ']",ENTJ큐큐QQ,"['감정이 왜 그렇게 널뛰기를 하는지 이해가 안가는 엔팁입니다', '저도요..\n음 그래서 이유를 물어보면 대답을 잘 안해주는데요\n그냥 짜증나거나 예민할때가 좀 있나봐요 🤔🤔\n이부분이 제일 어렵네요\n저는 보통 몸이 안좋다 안좋은 일이 있었다 좋은일이 있었다 그런거 아니면 감정기복이 일정한 편인거든요', '너무 귀엽네요...', '귀엽죠 ㅋㅋ 강아지 같아요\n애기같아서 애기라고 하거든요 ㅎㅎ', 'ㅠㅠ저는 극i라서 맨날 집에 박혀있고 만나는 사람이라곤 일하다가 만난 사람밖에 없어서 인프피 엔프피분들을 꼭 만나서 친해지고싶네용ㅎㅎㅎ 저도 잡아오고싶어요ㅋㅋ', 'ㅎㅎㅎㅎ 어려워요\n근데 일때문인지 사람때문인지 모르겠지만 상황이 많이 힘들어지거나 하면 인프피가 되기도 하나봐요.', '엔프피 저랑 j/p 하나 차인데도 주변 지인들 보고 있으면 귀엽더라구요 ㅋㅋ 가끔 기빨릴때 있긴 하지만요 ㅎㅎ', 'J는 대체로 유형상관없이 차분한것 같아요 ㅎㅎ', '죄송함니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ', '???? 왜영??\n재미있어요 ㅋㅋ', '근데 알고보면 이유 다 있어요..본인이 이미 기분나빠져있어 이성적으로 판단이 잘 안되긴해도...배고플때.피곤할때.마음이 불편해지는 상황을 봤을때.더울때.추울때.내마음대로 되지않을때 등등.이유가 다양해요 ㅋㅋㅋㅋㅋ진짜 제가 생각해도 상대방이 피곤하긴할거같은데.. 또 반대로 엄청 단순해서.. 더워서 짜증내면 시원한곳들어가면 되고,배고파하면 간식하나 쥐어줘서 조금 달래주면 됩니다... 전 보통 기분안좋을때 간식이나 먹을거 사주면 기분좋아집니다.. 하하 ㅜㅜㅜ(니가 좋아하는 맛있는 간식 사줄게 기분풀어~) 하면 샤르르륵.. 근데 상대방때문에 화가났을때 간식사준다고 하면.. 더 화납니다..ㅎㅎㅎㅎ', '감정기복 심하죠.. 기분이 안좋다가도 옆사람이 애정표현해주고, 말걸어주고 신경써주면 언제그랬냐는듯 기분 최고입니다..\n댕댕이......\n그리고 기분나빴던걸 까먹어요 ㅋㅋㅋㅋㅋ']"
엔프피랑 가장 안맞는 유형은 뭔가요?,['estj라고 들은것 같은데...'],샤이니 INFJ,"['보통 st랑 안맞아하는 경우가 많더라고요 전 반대지만요😂', 'S들어간 유형이요', '엔프피는 그나마 다 잘 맞는 유형 아닐까 싶네요!', '전 잇티제요.. 진짜 최악이었어요', '잇팁이랑 최악이었습니다 istp ㅠㅠ 무서워']"
