title,contents,author,comments
표현하는게 두려워졌어요,"['남자친구(intj)가 큰 시험을 앞 두고 있어서', '지금 꽤 오래 못 보고 있고.. 연락도 잘 안하는데요', '그래도.. 전화는 늘 한번씩 해줘요', '저는 오히려 방해될까봐 먼저 안해요 전화', '그래서 친구랑 전화도 하고~ 얘기도 하고', '만나서 얼굴도 보고 내 자신을 외롭지 않게 해줬는데', '그래도 남자친구의 다른모습을 봐서 그런지', '아직 좀 얼떨떨해요', '평소에 저라면 보고싶다 얼른 같이 놀고싶다', '라고 늘 표현할텐데', '상대가 부담스러워할 것 같아서 잘 안나오고..', '음 뭔가 표현이 두려워졌어요', '좋은 방법 있을까요?']",인 푸피,['관계라는게 참 쉬워보이면서도 복잡미묘하게 어렵고 마음을 무겁게 하네요..\n일단 저는 관계에 상대방에 포커스가 치중되어있다는 생각이 들면서 나는? 나는 어떤 이유로 이런 마음일까? 생각을 하기 시작하네요.\n초점을 상대방에서> 나로 바꿔보시면 어떠신가요']
INF 성격 사용법,"['INF은 내향적이며 생각이 많고 감성적이잖아요.', '20대 후반으로써 제 성격을 잘 생각해보면 누군가에게 상처를 받을 때 오히려 강점이 발현이 나온다고 생각합니다.', '상처를 받으면 혼자서 곰곰히 생각하고 그게 나중에 창의력이나 생각깊이도 이어지는거죠', 'INF분들 힘들겠지만 상처를 많이 받이 받으세요 그리고 그걸 통해 깊이 생각하고 글이나 영상으로 표현해보세요', '그럼 다른 사람들이 생각하지 못 한 생각을 할 수 있습니다.', '참고로 철학자, 심리학자분들 중에 INF유형이 있습니다!!! 상처가 오히려 우리의 강점이 될 수 있습니다!!!']",발걸음INFP 4w5,"['INF 특) 상처잘받음 근데 바로 감정이 올라와서 힘듬.. 그래서 포커페이스 잘함\nENF 특) 상처잘받음 근데 상처받을 그 당시엔 괜찮음 다 끝나고 집에 들어오면 감정올라와서 펑펑움\n\n이차이인듯..', '저는 포커페이스가... ㅠ', '저는 ....... 화 내고 싶은데요 ........ 특별히 상처 받을 일 없어도 상처 받는게 nf일진대 .......... 너무 많이 다치면 고장날 수도 있답니다 ......... 😭', '저도 그런 줄 알았는데 그게 나중에 밑거름이 되더라고요ㅎㅎ 김이나 작사가님도 INF여서 전남친에 대한 상처가 노래를 만들 때 도움이 되었다고 하셨어요', '밑거름?을 위해서 상처받고 싶지 않아요🥹🥲😭😭', '상처를 많이 받으세욬ㅋㅋㅋ넘 순수한 조언같아요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ\n(귀엽단 뜻)', 'ㅋㅋㅋㅋㅋ그런가요?ㅎㅎ', '네 그리고 틀린 조언이 아닌거같아요ㅎㅎ', '긍정적인 마음을 갈고 닦을수록 강해진다이군요']"
"인프피 INFP 중에서 창업, 사업하시는 분 계신가요?","['제가 얼마전에 사업에 대해서 얘기하니, 어느분께서', '', '비지니스를 인문학하는거냐고...', '', '이런말을 들었어요. 그런데 저는 아무리 생각해도 비지니스보다 인문학을 더 선호하는 것 같아요.^^;;', '', '', '그런데 이건 제 인프피 성향이 크게 작용할 것 같다는 생각이 들어서요.', '', '혹시 공감되시는 분들 계신가요?']",사랑스런 INFP,"['요즘 세상이 비지니스에서 인문학을 아에 빼면 어려운 세상같은 느낌인데요. 예를 들면 90년대엔 st의 관점에서 비지니스를 주도했다 치면 요즘엔 nf 도 당연히 필요한 시대같은. 다 무시하고 현실과 사고에만 치중하면 외면 받는 시대..', '이건희요…\n이건희가 인프피라고 해서 처음엔 읭? 했는데\n이재용랑 이재용누나 보면 볼수록 NF느낌이 많이 나더라구요.. 이건희가 키우던 강아지가 죽었을때 몇억 들여서 줄기세포 복제했다는 이야기나.. 이재용한테 경영보다 인문학을 우선적으로 배우도록 했다는 거나.. 한번 결혼 실패한 후 더이상 다른 사람 만나려 하지 않고 그냥 혼자 사는거나..', '주변 인프피 분들 대부분 사업, 자영업 하세요. 소소하게는 카페라도~', '저 장사합니다. 상대방 고객 입장에서 생각을 많이하는 편이라 괜찮은듯 합니다.', '저도 했었어요. ㅎㅎ 갬성어필이 가능한 것은 마케팅에 있어서 장점. 고객니즈를 읽거나 채워주는 것, 센스 등등 CS에서도 강점. 다만 숫자감각 부족한건 사업 시 무진장 힘들었었어요. ㅎㅎ']"
연락 참기 힘드네요.,"['그래도 참아야죠…', '현실을 좀 직시하고.', '연락이 끊어진 상대 INFP가 어떤 마음을 갖고 있는지, 어떤 상황에 처했는지, 무엇 때문에 힘든 건지 알 길이 없지만, 참고 기다린 결과가 어떻든 받아들여야겠죠.', '이전과 같은 상황을 기대하는 건 금물.', '제게 필요한 건 인내와 경험하는 것.']",INFJ Spidey,"['그냥 어디 편하게 쉬다오라고 여행 보내줬다 생각하세요~\n방해하지말자~ 생각하면서\n평소 하려했던 일들 처리하시고요', '그래야죠 ㅠㅠ 그러지 않아도 제 자신을 불안형 애착을 가진 사람이라고 스스로 생각해서 어떻게든 불안한 마음을 가라앉히고 있네요.', '스스로의 연약함을 인정하고 긍정적인 것과 다른거 에 집중하고있다면 다 흘러갑니다.', '그랬으면 좋겠네요. 그게 아니더라도 좋은 경험으로는… 기분이 썩 좋진 않아도 훗날에 좋게 생각하겠죠.', '아 욘석 또 삐졌구나 하고 3일~1달? 그냥 같이 없는사람 취급하면 편함']"
연애고민,['펑'],고고무istj,"['비슷했던 거 같네요 ㅠㅠ 이유 들었습니다, 감사합니다!!', '너무 다양한 부분에서 감정이 오르내리는 편이기에 이 글만으로는 판단하기 어렵네요.\n지금 상태로는 상대가 이유를 말하지 않는 이상 조용히 챙겨주고 기다릴 수 밖에 없어요.\n솔직히 이런 말까지 말씀드리기 싫지만 조심히 말해 최악까지 생각하면 우울에 의한 죽음을 생각하여 하는 말이면 어떡하지라는 상상까지 하게됩니다. (정말 최악인 경우입니다.)\n\n끝까지 이유는 상대가 말안할 수 있어요. 좋아진다해도 말안할 수 있어요. 이유는 스스로 해결하려하며, 피해주기 싫은 경향이 있기 때문입니다.\n그래도 가벼운 고민정도일때 더욱 말 안할때가 많아요. 크게 힘들면 어딘가에 표출하기 때문이죠. (표출 예시>>sns등에 표현, 카카오 프뮤 및 상메) 작은것에도 의미부여하기에 찾아내서 알아채는게 힘들정도에요.', '다행히도 말해주고 잘 풀었습니다! 정말 깊게 고민하신 내용 감사했습니다 :)', '다행입니다!^^']"
혹시 엔프피분들 ixtp 봤을때 이런 느낌인가요?,"['일단 엔프피 지인이 2명이고 전 인팁인데', '저한테 자주하는 말이 신비주의, 알 수 없는 요주의 인물, 귀엽다 가끔 엉뚱해서 이러는데', '', '1. 대화의 주제가 결정되지 않는 한 무한 침묵이 느껴져 노잼처럼 다가옴', '(다소 무뚝뚝하고 무서워보일때가 있는데 제 첫인상이 만만한 상이라 그냥 노잼 그잡채였다네요 ㅋㅋ)', '', '2. 모르는척하는건지 정말 모른건지 속을 알 수없대요.', '', '3. 말을 종종 거칠게 직설적이게 할때가 있다는데', '저는 최대한 솔직한 점으로 피드백한건데도 말의 투가 화가난것같다그러더라고요', '', '4. 아는게 많으면서 어쩔댄 둔해보이는 느낌 친해질수록 첫인상과 다르게 시끄러운면도 있다', '', '5. 확실한건 사회성 있어보이진 않는다네요 ㅠㅠ ㅋㅋ']",퐁당멜로우,"['인팁 제동생이고\n지인중 인팁 엔프피 결혼생활도\n들어봤는데요\n\n흠..\n일단 제가 본 인팁분들은\n1.혼자서도 잘 살꺼 같음\n2.의외로 정이 많고, 미련덩어리\n이별에 취약함\n3.정이 많아서 그런지 사람을 챙겨주려고는 하지만 정서적으로\n충족을 못느낌(제가f라서 그럴수도)\n4.본인만의 취미생활에 진지함\n\n정도 있지만\n개인적으로는 이성적으로 끌리진\n않고 가끔 가다 티비에서 나오는 인팁보면 흥미롭긴합니다\n\n흥미로운 이유는 나혼자산다 김대호같은 분들이요\n이분은 인팁치고는 애니어그램이 다른듯\n혼자 사부작 행동으로 실천함\n\n친구로써 대화상대로써 잘맞아요ㅋㅋ']"
왜 비판을 건강하게 받지 못할까요?,"['잘못되고 오해한 부분에 대해서 적절하게 지적해준 것에 심각하게 빠져드는 제 자신이 싫어지는 순간이네요. 멘탈이 이렇게 약해서야... 사소한 것 하나하나를 심각하게 생각해버리면 누가 저한테 조언을 해줄 수 있겠어요.', '정당한 비판이라는 것을 알면서도 제 자신에 대한 공격이라고 느끼는 심리가 깔려 있어요.', ""심각하게 잘못한 게 아니라 가벼운 지적이었기 때문에 '아, 다음부터는 조심해야겠다.' 정도로 생각하고 넘어가면 될 일인데."", '', '타인의 비판과 조언을 건강하게 소화하는 방법을 익히지 못한 느낌이에요.', '쓸데없이 그 문제에 빠져들게 되고 무거워지는 마음을 어떻게하면 좋을까요?', '']",단다네 INFP,"['비판,비난이 아니라 피드백이라고 생각하면요?', ""이게 생각과 마음이 따로 노는 문제에요. 머릿속으로는 '피드백이야.'라고 되뇌어도 생각과 달리 마음은 무거워져서 쓸데없는 감정에 빠져들고 마는 문제에 놓여 있어요."", '문제가 있다면 해결법도 있겠죠.\n상대의 말에 너무 힘을 실어주지 마세요.\n그 사람 말이 틀릴 수도 있고 서로의 생각이 다를 수도 있으니까요.\n내 귀에 인식 되는 순간 그렇게 한번 필터 돌려서 인풋하면 심리적 자극이 덜 할거예요.', '그런가요... 근데 그 분의 피드백은 정말 맞는 말씀이었어요. 피드백을 받아서 제 행동을 바꾸되 이런 식으로 불필요한 감정에 휘둘리는 것은 안 하고 싶어요. 이런 감정은 상대방의 피드백을 잘 받아들이는 데에도 장애물이 되고 스스로에게도 좋지 못한 마인드이기 때문에...\n감정과 이성?을 분리하는 방법을 익히고 싶네요.', 'ㅋㅋㅋㅋ저의 경우 강철멘탈을 지키는 법으로 상대의 조언을 수집,참고만 한다는거예요. 판단은 보류하고요.\n조언은 조언일 뿐 정작 실행하고 판단하는건 내가 한다 이런 주의라서요..\n맞다고 생각하면 응 그래 좋은 생각인걸? 함 해보지 뭐 이정도만 받아들여요.\n그걸 가지고 내가 모자라네 신중하지 못했네 이런 자책은 안하구요\n만약 자책할 일이 생기면 한번 내자신에게 욕해주고 끝내요..오래 끌면 피폐해지더라구요', '맞아요. 핵심은 스스로를 자책하는 습관부터 끊는 거네요. 자책하면 내가 잘못한 부분을 넘어서 스스로의 존재조차 비난할 마인드까지 가니까 상대방이 나를 공격하는 거라고 느끼는 거네요.', '맞아여 그렇게 되면 심리적으로 내가 타인과 동등하게 대화한다는 느낌이 들어요.\n남이 나를 꾸짖는게 아닌 내가 그 말을 받아주는 입장이 되는거죠.\n엄청 편해져요. 상사가 시비걸어도 ""응 알았네 돌쇠양반 내 참고하지""이런 방향이 됩니다', '지금 당장 해결이 되지는 않을 것 같아요 감정을 잘 털어내고 잘 받아들이는 연습을 계속 해나가야겠어요.\n더 이상 사소한 것도 심각한 일처럼 생각하는 제가 되고 싶지 않아요! 조언 감사합니다!', '인프피 장점 많아요. 그걸 살리면 엄청난 시너지가 발휘 될거예요 홧팅', '깊게 생각지 마세요 물론 안되겠지만…\n저도 몇 년전에는 뼈인프피로서 모든 말이 상처가 되고 오래 마음에 남고 자꾸 제자신을 갉아먹으면서 스스로를 괴롭혔는데\n정말 여러 일을 하고 사회에 부딪히다보니 예전 모습 기억도 안 날 정도로 파워 t가 되서 어떤 피드백도 수용하고 아무렇지 않고 불건강에서 건강모드가 됐답니다\n물론 한번 변하니까 사회생활에서도 어떤 면에서도 발전적으로 변해서 정말 마음이 건강해졌어요\n지금은 마음 먹은 것도 내멋대로 안되는 거에 또 자책하고 힘들겠지만요 어느순간 분명 변화될겁니다', '결국 부딪히고 경험해봐야 하는 거군요. 일단 지금은 내가 불필요한 감정에 사로잡혀 있음을 인지한 것에서 만족해도 되는 걸까요...?', '정말 저 완전 인프피 중에서도 불건강 최악이었어요\n남 눈치 엄청 보면서 힘들어하고 그냥 조언도 조언인거 알면서도 계속 자존감 낮아지면서 숨어버리고싶고\n근데 지금은 180도 바꼈어요\n큰 계기가 있던것도 아니에요 그냥 나도 모르게 변화했고 지금은 너무 건강하고 행복합니다\n다른 사람의 조언을 그 자체로 받아들이고 깊게 생각지 않아요\n\n글쓴분도 어렵겟지만 지금 밀려오는 깊은 감정을 너무 심각하게 생각지 마시고 그 자체를 받아들이세요\n그것부터가 자신을 인정하는 출발점이 될 거라 생각합니다\n난 왜이럴까 난 왜 못났을까 나만 이러네 가 아니라\n난 왜이럴까 뭐… 근데 이게 난데 우짜라고? 라는 마인드부터 시작하면 점차 건강한 마음으로 변할거라 생각합니다^^', '너무 부럽습니다... 저도 더 발전해서 스스로를 더 아끼면서 타인과 소통 잘하는 사람이 돼 볼게요\nㅎㅎ감사합니다!', '조언은 감사하고 지적은 기분 나쁜법이에요\n둘 사이에는 분명 차이가 있어요\n상대가 좋게 말했는데도 기분이 나쁘신거라면 넘 걱정하지마셔요 익숙해질거에요', '지적이라 표현했지만 조언이 맞아요. 문자라서 말투가 딱딱하게 나갈 수밖에 없으니 오해 말아달라는 말까지 남기셨는걸요', '그냥 망해보면 알아요. 커뮤니티에서나 5959 해주는거지 현실은...', '결국 사람들 사이에서 많이 부딪히고 깎여봐야한다는 말씀이신거죠?', '그런 차원이 아니고요 진짜 쳐망해보면 그냥 그때 필터링이 된다는 것이죠.', '부연을 하면\n이게 심리에 따라 또 좀 다른데요\n우리가 배고플 때 절박하고 배부르면 여유부리잖아요?\n\n그때그때 사람 심리가 달라요.\n그리고 무엇이 더 나은지는 본인이 느낀 것에 따라 우선하면 되요.\n\n가령 배고플 땐 남의 조언이 뭐든 간에 그냥 일단 다 듣고 보겠죠. 왜? 급하니까.\n근데 좀 잘되서 배부르면 남의 조언 듣기 싫잖아요? 또 어떤 조언이 쓰잘데기 없어보이고. 그럼 거르면 되요.\n\n배부를 땐 배부른 이유가 있기 때문에 배부른거잖아요?\n근데 배불러서 배고픈 걸 망각하는 바람에 놓치는 게 생긴다면?\n\n그럼 배부를 때에도 좀 경각심 가지겠죠?\n\n그런 식으로 조절한다는거에요.\n\n근데 그 배고플 때 심리를 겪어봤어야... 비판에 대해서도 좀 기준이 생길거라는거죠\n그냥 제 생각이 그렇다는 것이고요.', '감사합니다 엄청 와닿는 조언이네요. 이거 또 너무 심각하게 생각하면 안 되겠지만 한 번 곰곰이 생각해볼만한 이야기인 것 같아요', '222222 쳐망해 보면 안다는말 공감이요\n사람 본성 자체가 조언 듣는거 좋아하지 않더라구요\n자기 멋대로 살고싶죠\n\n갑자기 생각난건데\n사회 나와보니 자기 구멍난 자존감 채우려고\n남 인권 침해하는 인간도 있고\n남의 인권 침해하면서\n자기 자존감 채우는 사람도 있는거 보면\n\n인간 본성 자체가 그냥 이따구인가 싶기도 하네요\n자기자신은 너무 소중하고 귀하기 때문에\n여유롭고 배따수울 때는\n왕같은 자신에게 감히 조언 따위를 하는\n평민들이 같잖아 보이는거죠\n이게 심한 사람도 있고 덜한 사람도 있는거고\n\n여기서 쳐망해보면\n따수울땐 그냥 무의식중에 괜찮다고 느꼈던\n자신의 모습이 적나라하게 보여서\n자동적으로 겸손하게 되는것 같기도해요', '타인의 비판을 잘 받지 못하는 마음 바닥에는 내 자신이 옳다는 고집이 깔려 있는 게 맞겠죠. 그 고집은 인간이라면 가질 수밖에 없는 마음이라고는 하지만, 지금 제 상태는 옳지 못해요', '저도 그럴 때가 있었는데 비판 받은 내용보다는 상대한테 내가 나쁘게 비춰졌다는 게 힘들었어요. 이 사람은 이제 나를 안 좋게 볼 거 같다에 초점을 맞춰서 머리도 복잡해지고 비판도 제대로 수용하지 못했거든요.\n지금은 조금 바뀐 게, 생각보다 성인이 되면 진심으로 누군가를 위해 조언해주는 사람이 없어요. 건강한 피드백을 해주는 사람은 더 귀하고요. 내가 저 사람한테 그만큼 가치있나보다 하고 생각하시면 어떨까요? 싫은 소리하는 거 좋아하는 사람이 어딨겠어요. 그만큼 작성자님이 바뀔 여지가 있는 사람이니까 말해주는거지!', '그말을 한사람의 mbti는뭔가요?\n솔직히 기분나쁘게 말한건 맞을거같고 그걸 좋게 받아들이기는 어렵지만 내가틀린거라면 인정하고 개선해나가는수밖에 없겠죠', 'mbti는 몰라요 기분 나쁘게 말씀하시지 않았습니다! 제가 불필요한 감정에 갇힌 상태인 게 맞아요', '그럼불건강을 바꿔나가야하고.어찌보면 님이 그걸깨뜨리고 일어나야 좀더 바람직한인생을 살아가지않을까요 일기에쓰고 넘겨버리는연습~', '정말 말 그대로 피드백이라 작성자님의 인간성까지 깎아내리지 않고 있는 그대로 얘기하는 사람들을 못만나보셨거나, 님의 의견 또한 오랜 시간 동안 완성된 것이면 그럴 수 있다고 생각해요. 전자같은 경우 피드백이라면서 돌려 비꼬는 사람들도 많고, 후자의 경우 오랜 시간 스스로 생각한 끝에 오류를 최대한 줄이고 완성한 의견이라 비판을 받으면 그 노력이 무시당했다고 느낌과 동시에 내가 그래도 부족하다니 라고 느끼는 기분이 들 수 있어요', '저도 ㄷ그런데 상담에서 자의식 문제라고... 나와 내 행동(혹은 성취)를 분리해서 생각하는 연습을 해야한댔어요! 그리고 스스로 만든 이상적인 본인의 모습을 버려야한다고....', '맞아요 분리하는 연습...!! 타인의 비판이나 심지어는 비난을 받는 날이 온다고 해도 그냥 내 행동과 말을 바꾸면 되는 문제이지 나라는 사람 자체의 가치는 변하지 않는다는 확실한 믿음이 필요해요.', '22 사람과 행동의 분리가 안 되니, 행동은 곧 본인을 의미하고, 비판을 당한다는 것은 이상적인 본인의 모습이 공격당하는 것이니 존재 자체를 부정하는 느낌이 드는 거겠죠..', '맞아요.. 근데 힘들어요ㅋㅋㅋ 저는 제 성과에 대한 비판이 힘들더라구요ㅠ 그래도 노력중이에요 그 순간 “이건 내가 아니다 나는 나고 이건 이거다” 이렇게 생각하려 노력해요', '222222', '아니라고 하시는분들 있겠지만 인프피 엔프피분들 대부분 저렇더라구요.\n그리고 다들 하시는 말이, 본인이 깨달아야하고 똑같은 사람 만나서 거울 치료 당하거나\n인간관계 다 망쳐봐야 조금이나마 깨닫는다고 하더라구요.\n본인의 문제를 아는것만으로 긍정적인 것 같아요.\n본인이 문제라고 생각되는 부분에 대해서 많이 찾아보고 공부?해보세요.']"
댓글 감사합니다.,"['개인적인 내용이 있어 본문은 펑 했습니다.', '댓글 주신 모든분들께 감사합니다.', '']",초록색,"['저는 엣프피지만... 섭섭할거같은데요 저 빼고 만나는거ㅠ', '이번엔 다른사람 의견으로 하자~이거는 이해할것같아용', '이분은 nf라..ㅋ 어떨지 모르겠어요', '다수결로 투표 하세용 그러고 투표결과대로 결정하고 싫다하면 그럼 담에보자 이러면 됩니다', '세명이라 2:1로 나오면 너무 속상해할것 같아서요ㅠㅠ', '그럼그냥 지난번에 너가 가잔곳 갔으니 이번엔 누구누구 하자는대로 하자! 하셔요 그분은 다른사람 무안할거 생각안하고 싫다고 기분표현 다 하는데 속상할거 생각할 필요가 있을까요', '저에게 작게나마 배신감 느낄까봐요ㅠㅠ\n그동안 엔프피 친구 의견으로 들어줬는데(엔프피 친구가 더 좋기도 하고..)\n저한테 섭섭해할까봐 걱정이네요\n별 생각 다하죠.. 저 인프제에요ㅠ', '따땃하네요,,하지만 다른사람 의견 존중하는거도 엔프피 친구가 배워야 더 오래 좋게 볼 수 있을거에요~', '엔푸피인데 ’난싫음ㅋㅋ싫은건안함‘같은말....안하는데\n뭔가 되게 자기중심적인 분같은데 아니면 어리거나..(저도 어릴땐 그랬던 것 같아요...)\n엔프피친구분말고 다른친구분의견이 더 좋다고 이번엔 그친구의견따르자 뭐 이러시고 그래도 엔프피분이 난 싫어~~하면 엔프피친구 제외하고 이번엔우리끼리만 볼게? 뭐 이러셔야 할것같아요 모든게 본인위주인 세상은 없으니 엔프피친구분을 위해서라도 아닌건 아니고 다른친구의견이 더 좋으면 다른친구의견따르고 그러시는게 좋을듯합니다', '의견 안맞는 친구랑 좀 티격태격 하면서도 잘 지내는 사이에요\n저랑도 사이는 좋아서.. 그동안은 제가 엔프피 의견에 맞춰줬어요.\n\n솔직히 제가 가운데서 곤란할때가 있는데 제가 어떻게 해줘야 의견도 어필하고 기분도 안상하게 할수 있을지 궁금합니다', '냥연님 말에 공감해요. 저 포함 제 주위 같은 유형 친구들도 안돼 안해 이런 부정의 말을 안하고 아무리 마음에 안들어도 괜찮다고하거나 참거나 돌려말해서..', '단호박으로보단\n안햌ㅋㅋ 안내킴ㅋㅋㅋ 별롴ㅋ 이런식이요', '말그대루 다른친구 의견이 더 좋을때는 다른친구의견이 더좋다고 솔직히 말해주시는게......기분도 안상하고 의견어필하시는거같아요 그냥 이번에는 너 빼고볼게 이러면 오히려 섭섭하고 더 서운한거같아요 근데 솔직히 말했는데도 난 안내켜 별로야 이러면 그때는 그러면 이번에는 너빼고 볼게 이러시는게 좋으실거같아요 +참고로 안내킴이나 안해 별로 이런말두 잘 안해요ㅠㅠㅋ진짜 별로일때 말고는,,, 왠만하면 맞춰주려고 하는편이라...!', '다른 친구 의견이 진짜 별로였었나봐요.. (그 친구를 엔프피가 별로 안좋아하기도..)\n저랑 단둘이 만날땐 저런 표현은 안 썼었어요.\n\n다른 친구 의견이 더 좋다고 한번 말해볼게요!🤗', '의견주장하는 친구랑 한번 시간을 맞춰서 엔프피친구가 대답하기전에 먼저 의견주장하는 친구가 가자고 하는걸 좋다좋다 하는건요? ㅋㅋㅋㅋ 그럼 자연스럽게 2:1이 될텐데 그때도 엔프피가 고집하면 그건 엔프피가 꺾어야하는부분이죵', '좋은 방법이네요\n엔프피 친구가 말하기전에\n동조를 해볼게요ㅎ', '흠 저는 모임에서 반기를 든 적이 정말 한 손에 꼽을 정도로 드문데 신기하네요,,,\n~빼고 할게 이러면 오히려 서운해서 더 그럴 수 있으니 윗분 말처럼 저번엔 ~ 말대로 했으니 이번엔 00이 말대로 하자 ! 정도가 좋을 것 같아요!', '엔프피 친구가 그 다른 친구를 막 좋아하진 않거든요\n그 친구에겐 팩폭도 잘해요..\n~빼고 할게는 안해야겠어요!', '엔프피가 원래 이기적인게 많아요 자기하고싶은데로해야하는게 많움.....\n다수결로정하자고해용', '다수결 하면 2:1(엔프피) 나올텐데 마음 상하면 어쩌죠..ㅠㅠ', '한번고집꺾어놔야해요 안그럼 안하무인 심해짐ㅋㅋ', '만약에 삐져서 안본다 그럴수도 있을까요?', '저번엔 엔프피 의견 대로 했으니 이번엔 000말 대로 하는 게 좋지않을까? 라고 하면 괜찮지 않을까요? 나 빼고 만나는 거보다 상처는 없어요.. 근데 그렇게까지 다독다독 해야되는 건 좀 피곤한데ㅠㅠ', '빼고 만나는건 절대 안해야겠어요 ㅋ\n여자들간의 오묘한 심리전은 언제나 어렵네요', '추가로 대부분의 여자 엔프피들은 예민하다기보다 감성적이에요. 뒤끝이 있다기보다 그때그때 말하면 누군가는 상처받을 수 있고 굳이 나쁜 소리하기싫어서 안하다보니 혼자 마음을 닫는 경우가 있는거구요:) 구체적으로는 모르겠지만 적어주신 것만 보면 여자들의 문제라기보다는 그냥 사람간의 문제같네요', '보면 단톡에는 저리 표현하지만\n단둘 톡에는 안그러더라구요\n혼자 마음을 닫기도 하는군요\n오늘 엔프피에 대해 많이 알아가는듯 해요ㅎ']"
인프피분들,"['몇년 알고지낸 아는사람(이성)에게 사랑한다고', '말할수있나요? 친하다는 가정하에요']",infj 랍니다람쥐,"['마음 가는 사람이면 오늘 당장이라도 할 수 있음', '호감없으면 절대..마음없는걸 말하지 않아요\n호감있어도 못 말할 것 같은데요? 진짜 마음다짐하고 말하는데도 엄청 오래걸릴 것 같아요\n친한 만큼 지금까지 친구로 지내왔는데 어색해지는 것 싫고..\n만약 제게 이성친구도 호감있는게 확실하다 싶으면(쌍방이면) 할것같아요.', '처음부터 호감있었는듯하네요', '저는 친한 오빠인데, 절대 이성적 감정 없는데 사랑한다 가능', '이성간에는 연애하는 게 아니라면 힘들것 같아요....']"
enfp 어떻게 호감 생기게하죠?,"['첫인상은 망했구요...', '호감 생기게 할 방도를 모르겠습니다,', '접점도 없고 제 연락 자체를 불편해 하는거 같아서요']",벼리이,"['연락을 왜 불편해 해요? 어떻게 하시는데요?', '어떻게 하셨길래여?!?!', '그냥 대뜸 지원하셨던 회사 붙었냐구 물어봣어요... 저도 그 회사 지망한다구요ㅠㅠㅠ 미쳤나봐요', '음.? 물어보는게 어때서여..?\n그분이 불편해하셨나요??\n\n저도 엔프피인데 물어봐주면 좋아하는데.. (?)\n아 갑자기 물어봐서 좀 그랬나. 불편했을수도 있겠네요.\n\n지금 연락하는건 어떠세요?? 말투라던가.. 연락하시나요ㅠ?ㅠ', '지난주에 연락하다가 말았는데.. 제가 회사 관해서 물어보는거엔 장문이에요.. 불편하냐했더니 돌려 말했을것이라고 한게 거슬려서요...', '바로 직빵으로 물어보는건 불편해하실 수 있었을 것 같네요.\n\n사과하시면서 잘 설명해보세요.\n불편하게 하려는게 아니였는데 의도치 않게 그랬다. 제 말실수에 서운하셨으면 죄송하다는 뜻으로요.\n제가 불편할 수도 있으시겠지만, 사과는 드려야할것같아서 연락드리게되었다고..\n\n저는 이정도면 거의 풀리는데, 같은 성격이신지 모르겠네요 ㅠ_ㅠ\n\n쓰니님은 그분이 마음에 드신건가요!?', '네... 사과는 그때 물어보면서 바로 했어요.. 근데 지금보니 너무 싸가지 없게 한거 같기두 하구요..ㅠㅠ 사과에 대해 괜찮다곤 하셨는데..ㅠㅠ\n잠깐이였지만 매너나, 하는 행동이 너무 괜찮으셔서요..', '엔프피가 첫인상 좋기로 유명하죠.\n싸가지없게..? 어떻게 하셨나요..??\n\n엔프피는 진짜 말투나 행동에서 그 사람을 평가(?) 하기 때문에, 말투 엄청 좋심하셔야하고, 목소리 톤도 조심하셔야해요.\n실제로 말하는 그 대화내용보다 말투에서 상처받는게 더 많아용..', '저 그냥 일에 미친년으로 보였을듯요.. 계속 제 일 얘기만 나불나불거렸어요... 그분이 일 얘기하는거 진짜 좋아하는거 같다 하실 정도였으니까요ㅠㅠ', '아..첫인상이 망했으면...쉽지 않아요..더군다나 접점도 없고 연락을 불편해하면 이미 그분은 마음속에서 기피대상으로 자리잡으셨을수도ㅠㅠ 상식선에서 벗어난 일만 아니면 희망이 생길 수도 있어요. 단지 이미 그 사람은 날 썩 좋아하지 않는데 연락하는거면 더 불편해서 일단 첫인상부터 정화시켜줘요', '첫인상이.. 30분에 한번씩 담배피러 나가는 꼴초였습니다..;;', '아......그분이 비흡연자시라면.......좀 힘들거같긴한데ㅠㅠ', '전자담배 피시던데.. 그래도 제가 너무.. 꼴초적면모를..;;', '대댓글까지 다 봤는데,, 접점이 없는데, 첫인상이 별로면 정말 쉽진 않을 것 같아요 ,, ㅠㅠ enfp infp 기본인성 이런거 굉장히 중요시 합니다. 자연스럽게 스며들어야해요,, 이 사람이랑 있을 때 나 즐겁고 행복하구나 하는 느낌이 들정도로 티키타카가 되야해요 ,,,, 그래서 접점이 있는 경우가 수월한거구 ...', '제가 만나자고해서 만드는건 무리겠죠..??']"
